secFrom	langTo	prob	isTranslation
Reception	Recepción crítica y comercial	0.863170862197876	False
Reception	Recibimiento	0.8573201894760132	False
Reception	Comentarios	0.8492826223373413	False
Reception	Recepción y crítica	0.8353898525238037	False
Reception	Estreno	0.820908784866333	False
Description	Descripción	0.9982399940490723	True
Description	Características	0.9923743605613708	False
Description	Morfología	0.9882149696350098	False
Description	Anatomía	0.9337199330329895	False
Description	Taxonomía	0.9236419796943665	False
Description	Clasificación	0.9001376628875732	False
Description	Geografía	0.8894138336181641	False
Description	Clasificación y descripción	0.8086962103843689	False
Description	Descripción general	0.7766255140304565	False
Description	Descripción física	0.762244701385498	False
Discography	Discografía	0.9979596138000488	True
Discography	Álbumes	0.9831662178039551	False
Discography	Sencillos	0.9798485636711121	False
Discography	Discografía seleccionada	0.8143287897109985	False
Discography	Discografía parcial	0.8040986657142639	False
Discography	Singles	0.7971345782279968	False
Discography	Videografía	0.7829647660255432	False
Discography	Colaboraciones	0.7463988661766052	False
Discography	Repertorio	0.7361478805541992	False
Discography	Biografía	0.7174072861671448	False
Personnel	Personal	0.9980859756469727	True
Personnel	Músicos	0.9922910332679749	False
Personnel	Miembros	0.9919324517250061	False
Personnel	Créditos	0.9759272336959839	False
Personnel	Integrantes	0.9646338224411011	False
Personnel	Créditos y personal	0.9415745139122009	False
Personnel	Lista de temas	0.8986087441444397	False
Personnel	Grabación	0.8608711957931519	False
Personnel	Composición	0.8064450025558472	False
Personnel	Lista de canciones	0.8045393824577332	False
Demographics	Demografía	0.9914264678955078	True
Demographics	Geografía	0.9704697132110596	False
Demographics	Población	0.958595871925354	False
Demographics	Economía	0.34517809748649597	False
Demographics	Geografía humana	0.2685341536998749	False
Demographics	Evolución demográfica	0.22247923910617828	False
Demographics	Organización territorial	0.14366497099399567	False
Demographics	Subdivisiones	0.12956202030181885	False
Demographics	Localización	0.11656970530748367	False
Demographics	Idiomas	0.11413094401359558	False
Awards	Premios	0.9986122846603394	True
Awards	Reconocimientos	0.9981210827827454	False
Awards	Premios y reconocimientos	0.9962848424911499	False
Awards	Premios y nominaciones	0.9955931305885315	False
Awards	Galardones	0.9955291152000427	False
Awards	Premios y distinciones	0.9865918755531311	False
Awards	Condecoraciones	0.9824998378753662	False
Awards	Distinciones	0.96920245885849	False
Awards	Reparto	0.9481825232505798	False
Awards	Nominaciones	0.9189934730529785	False
Education	Educación	0.9950161576271057	True
Education	Geografía	0.8937530517578125	False
Education	Biografía	0.7843369245529175	False
Education	Estudios	0.7731243371963501	False
Education	Escuelas	0.7385711073875427	False
Education	Transportes	0.7136476635932922	False
Education	Formación	0.6867075562477112	False
Education	Localidades	0.6842527389526367	False
Education	Demografía	0.6726289391517639	False
Education	Transporte	0.6511796116828918	False
Filmography	Filmografía	0.9988774657249451	True
Filmography	Filmografía parcial	0.9911467432975769	False
Filmography	Películas	0.9771072268486023	False
Filmography	Televisión	0.9689788818359375	False
Filmography	Filmografía seleccionada	0.9656413197517395	False
Filmography	Cine	0.9631062150001526	False
Filmography	Filmografía selecta	0.9270742535591125	False
Filmography	Filmografía completa	0.9011524319648743	False
Filmography	Trayectoria	0.8898211121559143	False
Filmography	Telenovelas	0.8840005397796631	False
Results	Resultados	0.9970111846923828	True
Results	Resultados electorales	0.9914742708206177	False
Results	Clasificación final	0.9849377274513245	False
Results	Tabla de posiciones	0.9839723110198975	False
Results	Clasificación	0.96590256690979	False
Results	Equipos participantes	0.9637916088104248	False
Results	Participantes	0.9519673585891724	False
Results	Candidatos	0.9432333707809448	False
Results	Historial	0.9316704273223877	False
Results	Estadísticas	0.901819109916687	False
Life	Vida	0.9981784820556641	True
Life	Biografía	0.9935184121131897	False
Life	Semblanza	0.9893426895141602	False
Life	Vida y obra	0.9890927076339722	False
Life	Primeros años	0.9549650549888611	False
Life	Carrera	0.912086009979248	False
Life	Trayectoria	0.9063619375228882	False
Life	Historia	0.8761452436447144	False
Life	Su vida	0.8693555593490601	False
Life	Primeros años de vida	0.8496612906455994	False
Honours	Honores	0.9968523383140564	True
Honours	Distinciones honoríficas	0.9965116381645203	False
Honours	Palmarés	0.9918879866600037	False
Honours	Títulos	0.9897680878639221	False
Honours	Condecoraciones	0.9696512222290039	False
Honours	Reconocimientos	0.9663931131362915	False
Honours	Datos del club	0.938261091709137	False
Honours	Distinciones	0.9327650666236877	True
Honours	Premios	0.8976463079452515	False
Honours	Estadísticas	0.8341354131698608	False
Works	Obras	0.998895525932312	True
Works	Obra	0.996995210647583	False
Works	Trabajos	0.9923290610313416	True
Works	Obras destacadas	0.9811677932739258	False
Works	Algunas publicaciones	0.9664367437362671	False
Works	Obras publicadas	0.9490213990211487	False
Works	Obra literaria	0.9474495053291321	False
Works	Catálogo de obras	0.946045994758606	False
Works	Obras principales	0.9340094923973083	False
Works	Publicaciones	0.931347131729126	False
Production	Producción	0.9971153736114502	True
Production	Reparto	0.9784703254699707	False
Production	Desarrollo	0.9636437892913818	False
Production	Elenco	0.9500755071640015	False
Production	Elenco y personajes	0.9129279255867004	False
Production	Rodaje	0.872416079044342	False
Production	Créditos	0.8591921329498291	False
Production	Trama	0.7413570284843445	False
Production	Grabación	0.7142212390899658	False
Production	Doblaje	0.6514082551002502	False
Gallery	Galería	0.9988079071044922	True
Gallery	Galería de imágenes	0.9981402158737183	False
Gallery	Galería de fotos	0.9706133008003235	False
Gallery	Imágenes	0.9672311544418335	False
Gallery	Galería fotográfica	0.9629541039466858	False
Gallery	Gallery	0.9208608865737915	False
Gallery	Municipios	0.8185386657714844	False
Gallery	Especies	0.7885264158248901	False
Gallery	Galeria	0.7355400323867798	False
Gallery	Obras	0.7147563695907593	False
Overview	Historia	0.9956478476524353	False
Overview	Descripción	0.9952448010444641	False
Overview	Sinopsis	0.9901552200317383	False
Overview	Visión general	0.9873120784759521	False
Overview	Descripción general	0.9825558662414551	False
Overview	Resumen	0.9661168456077576	True
Overview	Información general	0.9649927616119385	False
Overview	Introducción	0.9314905405044556	False
Overview	Argumento	0.8939500451087952	False
Overview	Desarrollo	0.8923176527023315	False
Death	Muerte	0.9989122152328491	True
Death	Fallecimiento	0.9979579448699951	True
Death	Vida personal	0.9733228087425232	False
Death	Últimos años	0.958112895488739	False
Death	Deceso	0.9228842258453369	False
Death	Su muerte	0.9151493906974792	False
Death	Vida privada	0.8802074790000916	False
Death	Últimos años y muerte	0.8763211369514465	False
Death	Vida	0.7627927660942078	False
Death	Asesinato	0.7529669404029846	False
Distribution	Distribución	0.9981706142425537	True
Distribution	Distribución y hábitat	0.9981362819671631	False
Distribution	Distribución geográfica	0.9969956874847412	False
Distribution	Hábitat y distribución	0.9958314299583435	False
Distribution	Hábitat	0.9675343632698059	False
Distribution	Distribución geográfica y hábitat	0.9287867546081543	False
Distribution	Área de distribución	0.7946178317070007	False
Distribution	Subespecies	0.792826771736145	False
Distribution	Localización	0.7238991260528564	False
Distribution	Diversidad	0.6553670167922974	False
Early life and education	Primeros años y educación	0.9979344606399536	False
Early life and education	Primeros años	0.997497022151947	False
Early life and education	Infancia y educación	0.9963240623474121	False
Early life and education	Vida temprana y educación	0.9948688745498657	True
Early life and education	Vida	0.9828523993492126	False
Early life and education	Vida temprana	0.9704585671424866	False
Early life and education	Infancia y juventud	0.9680432677268982	False
Early life and education	Juventud y educación	0.9613685607910156	False
Early life and education	Inicios	0.9603805541992188	False
Early life and education	Biografía	0.960111141204834	False
Club career	Carrera	0.9976939558982849	False
Club career	Trayectoria	0.9955188035964966	False
Club career	Carrera profesional	0.9924362301826477	False
Club career	Trayectoria como jugador	0.9831162095069885	False
Club career	Carrera deportiva	0.9816734790802002	False
Club career	Biografía	0.9653897881507874	False
Club career	Trayectoria deportiva	0.9649726748466492	False
Club career	Clubes	0.9570390582084656	False
Club career	Carrera como jugador	0.9082949757575989	False
Club career	Carrera futbolística	0.8769415616989136	False
Legacy	Legado	0.9975614547729492	True
Legacy	Reconocimientos	0.915378749370575	False
Legacy	Homenajes	0.8931559324264526	False
Legacy	Muerte y legado	0.8439615964889526	False
Legacy	Muerte	0.8310522437095642	False
Legacy	Eponimia	0.8103474974632263	False
Legacy	Honores	0.7887484431266785	False
Legacy	Epílogo	0.7742403149604797	False
Legacy	Su legado	0.765860378742218	False
Legacy	Secuelas	0.7192652821540833	False
Publications	Publicaciones	0.9989303946495056	True
Publications	Algunas publicaciones	0.9913039207458496	False
Publications	Libros	0.9878283739089966	False
Publications	Obras publicadas	0.9568911194801331	False
Publications	Obras	0.9487443566322327	False
Publications	Trabajos publicados	0.8974648118019104	False
Publications	Otras publicaciones	0.8465978503227234	False
Publications	Bibliografía	0.8120957612991333	False
Publications	Obra	0.6666548252105713	False
Publications	Publications	0.6136808395385742	False
Footnotes	Referencias	0.9953742623329163	False
Footnotes	Notas	0.9833320379257202	False
Footnotes	Enlaces externos	0.9829976558685303	False
Footnotes	Notas y referencias	0.927257239818573	False
Footnotes	Notas al pie	0.8800731301307678	True
Footnotes	Bibliografía	0.8565467000007629	False
Footnotes	Descripción	0.7673025727272034	False
Footnotes	Vida	0.3392457962036133	False
Footnotes	Literatura	0.30069175362586975	False
Footnotes	Palmarés	0.21184538304805756	False
Career statistics	Estadísticas	0.9936121106147766	True
Career statistics	Clubes y estadísticas	0.9935775995254517	False
Career statistics	Carrera	0.9857146143913269	False
Career statistics	Palmarés	0.9822477698326111	False
Career statistics	Trayectoria	0.976344883441925	False
Career statistics	Biografía	0.9688608050346375	False
Career statistics	Carrera profesional	0.9532292485237122	False
Career statistics	Selección nacional	0.9297189712524414	False
Career statistics	Clubes	0.9263322949409485	False
Career statistics	Trayectoria como jugador	0.9213153719902039	False
Family	Familia	0.9975475668907166	True
Family	Descendencia	0.9956567287445068	False
Family	Matrimonio y descendencia	0.9657882452011108	False
Family	Hijos	0.9312076568603516	False
Family	Ancestros	0.9139679670333862	False
Family	Matrimonio e hijos	0.9110298752784729	False
Family	Vida familiar	0.8530104756355286	False
Family	Matrimonio	0.8392815589904785	False
Family	Matrimonios y descendencia	0.8355626463890076	False
Family	Vida personal	0.8260376453399658	False
Species	Especies	0.9958046078681946	True
Species	Especies seleccionadas	0.992469847202301	False
Species	Lista de especies	0.9875449538230896	False
Species	Géneros	0.9874237179756165	False
Species	Especies aceptadas	0.9793936014175415	False
Species	Taxonomía	0.9538313150405884	False
Species	Distribución y hábitat	0.948268711566925	False
Species	Géneros y especies	0.9071873426437378	False
Species	Subespecies	0.7843894958496094	False
Species	Distribución geográfica	0.6797040104866028	False
Population	Población	0.9932668209075928	True
Population	Demografía	0.9878538846969604	False
Population	Poblaciones	0.7834460735321045	False
Population	Población y territorio	0.4715009927749634	False
Population	Economía	0.46095705032348633	False
Population	Municipios	0.33930373191833496	False
Population	Evolución demográfica	0.3151417076587677	False
Population	Subdivisiones	0.22791831195354462	False
Population	Localidades	0.21696864068508148	False
Population	Distritos	0.21350984275341034	False
International career	Selección nacional	0.9979748129844666	False
International career	Carrera internacional	0.99662846326828	True
International career	Internacional	0.9831816554069519	False
International career	Carrera Internacional	0.9798389673233032	False
International career	Selección Nacional	0.9760478138923645	False
International career	Carrera	0.9756962656974792	False
International career	Participaciones en Copas del Mundo	0.9682890772819519	False
International career	Selección	0.9484683871269226	False
International career	Internacionalidades	0.9165604710578918	False
International career	Carrera como jugador	0.8988165259361267	False
Professional career	Carrera profesional	0.9972122311592102	True
Professional career	Carrera	0.9949122071266174	False
Professional career	Estadísticas de su carrera en la NBA	0.9936694502830505	False
Professional career	Trayectoria profesional	0.9918197393417358	False
Professional career	Estadísticas en la NBA	0.9891658425331116	False
Professional career	Trayectoria	0.9855989217758179	False
Professional career	Carrera Profesional	0.9833446145057678	False
Professional career	Trayectoria deportiva	0.9764997959136963	False
Professional career	Carrera deportiva	0.9709042906761169	False
Professional career	Profesional	0.9693179130554199	False
Events	Acontecimientos	0.9940406680107117	False
Events	Eventos	0.9880339503288269	True
Events	Desarrollo	0.843127965927124	False
Events	Resultados	0.6719904541969299	False
Events	Clasificación	0.6119318008422852	False
Events	Competiciones	0.5856060981750488	False
Events	Clasificaciones	0.5517560839653015	False
Events	Eventos deportivos	0.5330280661582947	False
Events	Equipos	0.5094285011291504	False
Events	Campeones	0.459032267332077	False
Economy	Economía	0.9976824522018433	True
Economy	Infraestructura	0.9684361815452576	False
Economy	Economía local	0.952375054359436	False
Economy	Turismo	0.9188782572746277	False
Economy	Industria	0.9139803051948547	False
Economy	Economía y transporte	0.8393551707267761	False
Economy	Gobierno	0.8261770009994507	False
Economy	Comercio	0.7794440984725952	False
Economy	Religión	0.6763520240783691	False
Economy	Demografía	0.671602725982666	False
Notable people	Personalidades	0.98496013879776	True
Notable people	Personajes ilustres	0.9715860486030579	False
Notable people	Personajes célebres	0.9612219333648682	False
Notable people	Personajes destacados	0.9519115090370178	False
Notable people	Gente notable	0.8998900651931763	False
Notable people	Hijos ilustres	0.8880791068077087	False
Notable people	Personas destacadas	0.884609043598175	False
Notable people	Personas notables	0.8820155262947083	False
Notable people	Personas célebres	0.8818594813346863	False
Notable people	Ciudadanos notables	0.7795469164848328	False
Etymology	Etimología	0.9985289573669434	True
Etymology	Toponimia	0.9949566721916199	False
Etymology	Origen del nombre	0.9590638279914856	False
Etymology	Origen etimológico	0.9511381983757019	False
Etymology	Taxonomía	0.9212440848350525	False
Etymology	Topónimo	0.9113895297050476	False
Etymology	Nombre	0.902942955493927	False
Etymology	Origen del término	0.8681040406227112	False
Etymology	Descripción	0.7860868573188782	False
Etymology	Orígenes	0.7581263780593872	False
Location	Ubicación	0.9988467693328857	False
Location	Localización	0.998665452003479	True
Location	Geografía	0.9949707388877869	False
Location	Ubicación geográfica	0.9735225439071655	False
Location	Situación	0.8899598717689514	False
Location	Distribución geográfica	0.8781899213790894	False
Location	Situación geográfica	0.8602005839347839	False
Location	Límites	0.8555956482887268	False
Location	Sede	0.808193564414978	False
Location	Descripción	0.6574234366416931	False
Playing career	Carrera	0.9978085160255432	False
Playing career	Carrera profesional	0.9944998025894165	False
Playing career	Trayectoria	0.9936467409133911	False
Playing career	Trayectoria como jugador	0.9899634718894958	False
Playing career	Carrera como jugador	0.9862722158432007	False
Playing career	Biografía	0.9855286478996277	False
Playing career	Trayectoria profesional	0.975740373134613	False
Playing career	Carrera deportiva	0.975288987159729	True
Playing career	Selección nacional	0.97474604845047	False
Playing career	Trayectoria deportiva	0.97129887342453	False
Political career	Carrera política	0.9969584941864014	True
Political career	Carrera Política	0.9933846592903137	False
Political career	Vida política	0.9924986958503723	False
Political career	Trayectoria política	0.9923691749572754	False
Political career	Carrera	0.9699054956436157	False
Political career	Actividad política	0.9644542336463928	False
Political career	Biografía	0.9507552981376648	False
Political career	Carrera profesional	0.9364113807678223	False
Political career	Trayectoria	0.9327151775360107	False
Political career	Carrera diplomática	0.9187368750572205	False
Release	Lanzamiento	0.9977992177009583	True
Release	Estreno	0.9972100853919983	False
Release	Recepción	0.9677518010139465	False
Release	Publicación	0.9665206670761108	False
Release	Crítica	0.9524698853492737	False
Release	Producción	0.9337859153747559	False
Release	Taquilla	0.9105580449104309	False
Release	Lista de canciones	0.8835083842277527	False
Release	Distribución	0.8136867880821228	False
Release	Críticas	0.8136865496635437	False
Synopsis	Sinopsis	0.9987083673477173	True
Synopsis	Argumento	0.9987072944641113	False
Synopsis	Trama	0.9957828521728516	False
Synopsis	Resumen	0.9854368567466736	False
Synopsis	Elenco	0.9712451100349426	False
Synopsis	Descripción	0.9172003269195557	False
Synopsis	Reseña	0.8899514675140381	False
Synopsis	Reparto	0.8788063526153564	False
Synopsis	Historia	0.8771565556526184	False
Synopsis	Estructura	0.8062726855278015	False
Notes and references	Notas y referencias	0.9982944130897522	True
Notes and references	Referencias	0.997588038444519	False
Notes and references	Bibliografía	0.9941948056221008	False
Notes and references	Enlaces externos	0.9818615913391113	False
Notes and references	Notas	0.9803968667984009	False
Notes and references	Bibliografía adicional	0.9736570119857788	False
Notes and references	Fuentes	0.8808788061141968	False
Notes and references	Véase también	0.3317245543003082	False
Notes and references	Puentes	0.16542483866214752	False
Notes and references	Historia	0.11097422987222672	False
Early years	Primeros años	0.9988283514976501	True
Early years	Inicios	0.9972602128982544	False
Early years	Juventud	0.9954492449760437	False
Early years	Comienzos	0.9922335147857666	False
Early years	Infancia y juventud	0.9780765771865845	False
Early years	Años tempranos	0.9749500751495361	False
Early years	Vida temprana	0.972684919834137	False
Early years	Los primeros años	0.964840829372406	False
Early years	Primeros años de vida	0.9626476764678955	False
Early years	Primeros años y estudios	0.9314393401145935	False
Music	Música	0.9984580278396606	True
Music	Banda sonora	0.9817541241645813	False
Music	Lista de canciones	0.9141639471054077	False
Music	Discografía	0.910702645778656	False
Music	Artes	0.8174092769622803	False
Music	En la música	0.8131940364837646	False
Music	La música	0.7984470129013062	False
Music	Canciones	0.790665328502655	False
Music	Producción musical	0.742169201374054	False
Music	Banda Sonora	0.7204084396362305	False
Life and career	Vida y carrera	0.9980142116546631	True
Life and career	Carrera	0.9959361553192139	False
Life and career	Vida y obra	0.9903143048286438	False
Life and career	Biografía	0.9885758757591248	False
Life and career	Trayectoria	0.9841287136077881	False
Life and career	Vida	0.9806607961654663	False
Life and career	Carrera musical	0.9754845499992371	False
Life and career	Carrera profesional	0.9713663458824158	False
Life and career	Biografía y carrera	0.9658435583114624	False
Life and career	Primeros años	0.9398335218429565	False
Awards and nominations	Premios y nominaciones	0.9982457160949707	True
Awards and nominations	Premios	0.9968473315238953	False
Awards and nominations	Premios y Nominaciones	0.9939058423042297	False
Awards and nominations	Premios y reconocimientos	0.9802343249320984	False
Awards and nominations	Filmografía	0.9679738879203796	False
Awards and nominations	Elenco	0.967478334903717	False
Awards and nominations	Reparto	0.964614748954773	False
Awards and nominations	Nominaciones	0.9505642652511597	False
Awards and nominations	Nominaciones y premios	0.9420071840286255	False
Awards and nominations	Premios y candidaturas	0.9062700867652893	False
Soundtrack	Banda sonora	0.9964916110038757	True
Soundtrack	Soundtrack	0.9948497414588928	False
Soundtrack	Música	0.9821940660476685	False
Soundtrack	Banda Sonora	0.9800917506217957	False
Soundtrack	Lista de canciones	0.9414615631103516	False
Soundtrack	Canciones	0.9020180106163025	False
Soundtrack	Banda sonora original	0.8068927526473999	False
Soundtrack	DVD	0.7750524878501892	False
Soundtrack	Reparto	0.7226260900497437	False
Soundtrack	Película	0.6381934285163879	False
Politics	Política	0.9961993098258972	True
Politics	Gobierno y política	0.960439145565033	False
Politics	Organización territorial	0.9485095739364624	False
Politics	Economía	0.7057387232780457	False
Politics	Historia	0.6522778868675232	False
Politics	Políticas	0.6510065197944641	False
Politics	Administración	0.6163098216056824	False
Politics	Política y gobierno	0.5764452815055847	False
Politics	Carrera política	0.4806739389896393	False
Politics	División política	0.46879392862319946	False
Development	Desarrollo	0.9973888993263245	True
Development	Diseño y desarrollo	0.9855543375015259	False
Development	Historia y desarrollo	0.9274077415466309	False
Development	Producción	0.9143260717391968	False
Development	Diseño	0.9126410484313965	False
Development	Historia	0.8633477687835693	False
Development	Desarrollo y lanzamiento	0.8266533017158508	False
Development	Estructura	0.7838457822799683	False
Development	Modo de juego	0.7819288969039917	False
Development	Construcción	0.781568169593811	False
Transportation	Transporte	0.9987179040908813	True
Transportation	Transportes	0.9954578876495361	False
Transportation	Vías de comunicación	0.8976090550422668	False
Transportation	Comunicaciones	0.894241988658905	False
Transportation	Economía y transporte	0.855981171131134	False
Transportation	Infraestructura	0.834632396697998	False
Transportation	Medios de transporte	0.7940881848335266	False
Transportation	Transporte público	0.77764892578125	False
Transportation	Transportación	0.731157124042511	False
Transportation	Carreteras	0.6565530896186829	False
Music video	Vídeo musical	0.9988731741905212	False
Music video	Video musical	0.998134434223175	True
Music video	Video	0.9960557222366333	False
Music video	Videoclip	0.9947507977485657	False
Music video	Vídeo	0.9886337518692017	False
Music video	Vídeo Musical	0.9874311685562134	False
Music video	Promoción	0.8526668548583984	False
Music video	Información de la canción	0.8205465078353882	False
Music video	Video promocional	0.788923978805542	False
Music video	Músicos	0.7887282967567444	False
Episodes	Episodios	0.9907383322715759	True
Episodes	Capítulos	0.9688268899917603	False
Episodes	Elenco	0.9541515111923218	False
Episodes	Lista de episodios	0.9384478330612183	False
Episodes	Temporadas	0.9365586638450623	False
Episodes	Personajes	0.82747882604599	False
Episodes	Personajes principales	0.7822573781013489	False
Episodes	Reparto	0.7596619129180908	False
Episodes	Doblaje al español	0.6565324068069458	False
Episodes	Listado de episodios	0.6533939838409424	False
