secFrom	langTo	prob	isTranslation
الأعمال	Carrière	0.9730852842330933	False
الأعمال	Filmographie	0.9655182361602783	False
الأعمال	Œuvres	0.9564895033836365	False
الأعمال	Voix françaises	0.8817700147628784	False
الأعمال	Filmographie sélective	0.8754923343658447	False
الأعمال	Biographie	0.8609591126441956	False
الأعمال	Travaux	0.8448393940925598	True
الأعمال	Œuvre	0.8149611949920654	False
الأعمال	Filmographie partielle	0.8148840069770813	False
الأعمال	Box-office	0.6281290054321289	False
إحصائيات	Statistiques	0.9750203490257263	True
إحصائيات	Carrière	0.9640539288520813	False
إحصائيات	Palmarès	0.8804507255554199	False
إحصائيات	Compétition	0.8618477582931519	False
إحصائيات	Biographie	0.8491435050964355	False
إحصائيات	Les clubs participants	0.8489575982093811	False
إحصائيات	Bilan de la saison	0.8438977599143982	False
إحصائيات	Statistiques détaillées	0.7631800770759583	False
إحصائيات	Palmarès et statistiques	0.608918309211731	False
إحصائيات	Participants	0.5749090313911438	False
الديموغرافيا	Population	0.9817806482315063	False
الديموغرافيا	Démographie	0.9771917462348938	True
الديموغرافيا	Géographie	0.8649084568023682	False
الديموغرافيا	Histoire	0.8223828077316284	False
الديموغرافيا	Économie	0.525022029876709	False
الديموغرافيا	Religions	0.29591503739356995	False
الديموغرافيا	Population et société	0.20753084123134613	False
الديموغرافيا	Politique	0.1599370539188385	False
الديموغرافيا	Religion	0.15516650676727295	False
الديموغرافيا	Découpage administratif	0.15275530517101288	False
الجوائز	Récompenses	0.9943248629570007	False
الجوائز	Prix	0.9931521415710449	True
الجوائز	Prix et récompenses	0.9912603497505188	False
الجوائز	Distinctions	0.9899167418479919	False
الجوائز	Prix et distinctions	0.9876279830932617	False
الجوائز	Récompense	0.9783169627189636	False
الجوائز	Récompenses et distinctions	0.9683116674423218	False
الجوائز	Nominations	0.9623855948448181	False
الجوائز	Distinction	0.9450275301933289	False
الجوائز	Récompenses et nominations	0.9179108142852783	False
السيرة الذاتية	Biographie	0.99578458070755	True
السيرة الذاتية	Carrière	0.958434522151947	False
السيرة الذاتية	Jeunesse	0.736592173576355	False
السيرة الذاتية	Enfance	0.6006593704223633	False
السيرة الذاتية	Parcours	0.3394456207752228	False
السيرة الذاتية	Palmarès	0.3100161850452423	False
السيرة الذاتية	Sa vie	0.2411683201789856	False
السيرة الذاتية	Débuts	0.217660054564476	False
السيرة الذاتية	Vie personnelle	0.19336342811584473	False
السيرة الذاتية	Thèmes	0.1932188719511032	False
أعمالها	Filmographie	0.9548811316490173	False
أعمالها	Voix françaises	0.9137643575668335	False
أعمالها	Carrière	0.886258602142334	False
أعمالها	Liste des œuvres	0.6151461601257324	False
أعمالها	Œuvre	0.5788782835006714	False
أعمالها	Ouvrages	0.5100017786026001	False
أعمالها	Œuvres	0.5060710906982422	False
أعمالها	Distinctions	0.5011546611785889	False
أعمالها	Télévision	0.36495906114578247	False
أعمالها	Biographie	0.35247793793678284	False
العلاج	Traitement	0.982227623462677	True
العلاج	Traitements	0.951203465461731	False
العلاج	Clinique	0.8600025773048401	False
العلاج	Diagnostic	0.8158507347106934	False
العلاج	Physiopathologie	0.7974268198013306	False
العلاج	Prévention et traitement	0.7842679023742676	False
العلاج	Étiologie	0.6506202220916748	False
العلاج	Diagnostic différentiel	0.6167870759963989	False
العلاج	Symptomatologie	0.6123430728912354	False
العلاج	Pathologie	0.5981820225715637	False
معرض الصور	Galerie	0.992486834526062	False
معرض الصور	Galerie de photos	0.9410520792007446	False
معرض الصور	Photographies	0.9275591969490051	False
معرض الصور	Images	0.8455418348312378	False
معرض الصور	Photos	0.655990719795227	False
معرض الصور	Galerie d'images	0.5189028382301331	True
معرض الصور	Expositions	0.4969017505645752	False
معرض الصور	Œuvres	0.4580729901790619	False
معرض الصور	Collections	0.45025283098220825	False
معرض الصور	Compagnies aériennes et destinations	0.3292684555053711	False
مقالات ذات صلة	Articles connexes	0.9786075353622437	True
مقالات ذات صلة	Compléments	0.9465023279190063	False
مقالات ذات صلة	Références	0.9399371147155762	False
مقالات ذات صلة	Voir aussi	0.9038891196250916	False
مقالات ذات صلة	Liens externes	0.7844695448875427	False
مقالات ذات صلة	Annexes	0.6863481998443604	False
مقالات ذات صلة	Synopsis	0.6399285197257996	False
مقالات ذات صلة	Bibliographie	0.5665314793586731	False
مقالات ذات صلة	Autour du film	0.42673924565315247	False
مقالات ذات صلة	Source	0.41793960332870483	False
المباريات	Résultats	0.9923655390739441	False
المباريات	Matchs	0.9822637438774109	True
المباريات	Résultats et calendrier	0.9706888794898987	False
المباريات	Compétition	0.9659917950630188	False
المباريات	Buteurs	0.9546722769737244	False
المباريات	Tournoi	0.9470798373222351	False
المباريات	Classement des buteurs	0.9468791484832764	False
المباريات	Parcours	0.9427629113197327	False
المباريات	Palmarès	0.9286311864852905	False
المباريات	Statistiques	0.9189763069152832	False
الوصف	Description	0.9865228533744812	True
الوصف	Présentation	0.5536562204360962	False
الوصف	Description morphologique	0.5297371745109558	False
الوصف	Caractéristiques physiques	0.4275115728378296	False
الوصف	Taxinomie et systématique	0.35591208934783936	False
الوصف	Origine du nom	0.33476608991622925	False
الوصف	Fonctionnement	0.32607728242874146	False
الوصف	Systématique	0.3052569031715393	False
الوصف	Classification	0.30513912439346313	False
الوصف	Description et caractéristiques	0.30152732133865356	False
سيرته	Biographie	0.9906538128852844	True
سيرته	Carrière	0.935772716999054	False
سيرته	Histoire	0.4133279323577881	False
سيرته	Éléments biographiques	0.32713738083839417	False
سيرته	Filmographie	0.18448171019554138	False
سيرته	Imamat	0.15328769385814667	False
سيرته	Règne	0.14200539886951447	False
سيرته	Famille	0.11703664064407349	False
سيرته	Parcours	0.113347128033638	False
سيرته	Origines	0.10435058176517487	False
الجغرافيا	Géographie	0.997406542301178	True
الجغرافيا	Histoire	0.935007631778717	False
الجغرافيا	Géologie	0.885384738445282	False
الجغرافيا	Géographie et climat	0.8493660092353821	False
الجغرافيا	Climat	0.8465794920921326	False
الجغرافيا	Économie	0.7511463165283203	False
الجغرافيا	Géopolitique	0.6715041995048523	False
الجغرافيا	Démographie	0.6654486060142517	False
الجغرافيا	Géographie physique	0.659907877445221	False
الجغرافيا	Géographie et économie	0.659549355506897	False
التصنيف	Classification	0.9941452741622925	True
التصنيف	Liste des genres	0.9867855906486511	False
التصنيف	Liste des ordres	0.9835319519042969	False
التصنيف	Liste des familles	0.9829943180084229	False
التصنيف	Taxinomie	0.9756389260292053	False
التصنيف	Taxonomie	0.9729391932487488	False
التصنيف	Liste des espèces	0.9719957113265991	False
التصنيف	Systématique	0.9696558117866516	False
التصنيف	Phylogénie	0.9688220620155334	False
التصنيف	Classement	0.891651451587677	False
النتائج	Résultats	0.9914759397506714	True
النتائج	Résultat	0.9729014039039612	False
النتائج	Candidats	0.9555969834327698	False
النتائج	Conséquences	0.9534680247306824	False
النتائج	Déroulement de la saison et faits marquants du championnat	0.945111870765686	False
النتائج	Déroulement	0.934997022151947	False
النتائج	Statistiques	0.9254471063613892	False
النتائج	Classements	0.9162584543228149	False
النتائج	Repères de début de saison	0.8817812204360962	False
النتائج	Calendrier des courses	0.8773396015167236	False
المصدر	Notes et références	0.9924249649047852	False
المصدر	Références	0.9909761548042297	False
المصدر	Lien externe	0.9875588417053223	False
المصدر	Sources	0.9757258892059326	False
المصدر	Liens externes	0.9712821245193481	False
المصدر	Voir aussi	0.9672823548316956	False
المصدر	Annexes	0.9331468939781189	False
المصدر	Source	0.9127999544143677	True
المصدر	Articles connexes	0.8229604363441467	False
المصدر	Notes	0.8176796436309814	False
الشخصيات	Personnages	0.9943002462387085	False
الشخصيات	Distribution	0.9833012819290161	False
الشخصيات	Personnalités	0.9779971241950989	True
الشخصيات	Les personnages	0.9469025731086731	False
الشخصيات	Personnages principaux	0.9356594681739807	False
الشخصيات	Résumé	0.923718273639679	False
الشخصيات	Personnages jouables	0.7875429391860962	False
الشخصيات	Récompenses et nominations	0.7836537957191467	False
الشخصيات	Personnages récurrents	0.7612866163253784	False
الشخصيات	Histoire	0.6601631045341492	False
التوزيع	Répartition	0.9839627146720886	False
التوزيع	Distribution	0.9629786610603333	True
التوزيع	Parcours	0.956559419631958	False
التوزيع	Faits marquants	0.9563338756561279	False
التوزيع	Résultats	0.9264495372772217	False
التوزيع	Répartition et habitat	0.9182326197624207	False
التوزيع	Distribution et habitat	0.8966963887214661	False
التوزيع	Statistiques	0.7168791890144348	False
التوزيع	Confrontations entre compatriotes	0.6406460404396057	False
التوزيع	Classement par nation	0.5144128203392029	False
قصة الفيلم	Synopsis	0.9924277663230896	True
قصة الفيلم	Autour du film	0.914669930934906	False
قصة الفيلم	Résumé du film	0.8602340817451477	False
قصة الفيلم	Résumé	0.8116413354873657	False
قصة الفيلم	Tournage	0.722419023513794	False
قصة الفيلم	Distribution	0.6802731156349182	False
قصة الفيلم	Analyse du film	0.6021497845649719	False
قصة الفيلم	Thèmes du film	0.4921815097332001	False
قصة الفيلم	Sortie	0.36799848079681396	False
قصة الفيلم	Chansons du film	0.35981953144073486	False
الاستخدامات	Utilisation	0.9812201261520386	False
الاستخدامات	Utilisations	0.9521921277046204	True
الاستخدامات	Usages	0.9470033645629883	False
الاستخدامات	Applications	0.9185013175010681	False
الاستخدامات	Versions	0.6705383658409119	False
الاستخدامات	Développement	0.6002508997917175	False
الاستخدامات	Autres usages	0.561893105506897	False
الاستخدامات	Voir aussi	0.5062309503555298	False
الاستخدامات	Réactivité	0.5045297145843506	False
الاستخدامات	Procédé de fabrication	0.4409193992614746	False
الأسباب	Causes	0.9871013164520264	True
مسيرته	Carrière	0.9824678301811218	True
الأسباب	Étiologie	0.9780701994895935	False
مسيرته	Biographie	0.9546578526496887	False
مسيرته	Carrière en club	0.9231805801391602	False
مسيرته	Clubs	0.9048641920089722	False
مسيرته	Palmarès	0.8216447830200195	False
الأسباب	Causes possibles	0.7718688249588013	False
الأسباب	Étiologies	0.748748242855072	False
مسيرته	Biographie et carrière	0.7103995084762573	False
مسيرته	Carrière politique	0.6805689930915833	False
الأسباب	Motivations	0.6481488347053528	False
الأسباب	Physiopathologie	0.6410117745399475	False
الأسباب	Symptômes	0.6331028342247009	False
مسيرته	Éléments biographiques	0.584710419178009	False
الأسباب	Germes en cause	0.5440869331359863	False
مسيرته	Carrière internationale	0.5354071259498596	False
الأسباب	Facteurs de risque	0.5264835953712463	False
الأسباب	Causes et facteurs de risque	0.5138859748840332	False
مسيرته	Histoire	0.49508345127105713	False
الحياة الشخصية	Vie privée	0.986552894115448	False
الحياة الشخصية	Vie personnelle	0.9688439965248108	True
الحياة الشخصية	Vie Privée	0.9497631192207336	False
الحياة الشخصية	Jeunesse et vie privée	0.459703654050827	False
الحياة الشخصية	Philanthropie	0.3210045099258423	False
الحياة الشخصية	Hommages	0.2595667541027069	False
الحياة الشخصية	Biographie	0.24130776524543762	False
الحياة الشخصية	Œuvre	0.23687435686588287	False
الحياة الشخصية	Critiques	0.18627884984016418	False
الحياة الشخصية	Concerts	0.18528294563293457	False
الخصائص	Caractéristiques	0.9526455402374268	True
الخصائص	Caractéristiques physiques	0.865824282169342	False
الخصائص	Propriétés	0.8162029981613159	False
الخصائص	Caractéristiques physico-chimiques	0.7650790214538574	False
الخصائص	Propriétés et structure	0.7126549482345581	False
الخصائص	Cristallographie	0.6167155504226685	False
الخصائص	Description et caractéristiques	0.6017418503761292	False
الخصائص	Fonctionnalités	0.5322036147117615	False
الخصائص	Répartition et habitat	0.4797045588493347	False
الخصائص	Utilisation	0.46306583285331726	False
مواقع خارجية	Références	0.9934631586074829	False
مواقع خارجية	Lien externe	0.9922956228256226	False
مواقع خارجية	Liens externes	0.9907893538475037	True
مواقع خارجية	Annexes	0.9814028739929199	False
مواقع خارجية	Notes et références	0.97199946641922	False
مواقع خارجية	Voir aussi	0.9444789290428162	False
مواقع خارجية	Sources	0.7863935828208923	False
مواقع خارجية	Source	0.627919614315033	False
مواقع خارجية	Bibliographie	0.49601125717163086	False
مواقع خارجية	Articles connexes	0.31586477160453796	False
التشخيص	Examens complémentaires	0.9845980405807495	False
التشخيص	Diagnostic	0.9827632904052734	True
التشخيص	Diagnostic différentiel	0.9349185228347778	False
التشخيص	Symptomatologie	0.932651698589325	False
التشخيص	Physiopathologie	0.9237546920776367	False
التشخيص	Critères diagnostiques	0.9181705117225647	False
التشخيص	Signes cliniques	0.8923935294151306	False
التشخيص	Clinique	0.888515293598175	False
التشخيص	Dépistage	0.8658195734024048	False
التشخيص	Pathogénie	0.8414746522903442	False
رياضة	Sport	0.959235668182373	True
رياضة	Transport	0.5711255669593811	False
رياضة	Patronyme	0.27676859498023987	False
رياضة	Population et société	0.19671237468719482	False
رياضة	Tourisme	0.15938253700733185	False
رياضة	Démographie	0.10677031427621841	False
رياضة	Géographie	0.08956459909677505	False
رياضة	Toponymie	0.07631388306617737	False
رياضة	Transports	0.07123985141515732	False
رياضة	Politique	0.07033690810203552	False
مواضيع ذات صلة	Références	0.9833194613456726	False
مواضيع ذات صلة	Voir aussi	0.9370367527008057	False
مواضيع ذات صلة	Liens externes	0.9298908114433289	False
مواضيع ذات صلة	Articles connexes	0.9037932753562927	True
مواضيع ذات صلة	Annexes	0.849526584148407	False
مواضيع ذات صلة	Sources	0.5446280837059021	False
مواضيع ذات صلة	Environnement	0.39928844571113586	False
مواضيع ذات صلة	Contexte	0.3577639162540436	False
مواضيع ذات صلة	Galerie	0.3003918528556824	False
مواضيع ذات صلة	Fonctionnement	0.257200688123703	False
أمثلة	Exemples	0.9921085238456726	True
أمثلة	Exemple	0.8084565997123718	False
أمثلة	Autres exemples	0.8030841946601868	False
أمثلة	Exemples d'utilisation	0.396513432264328	False
أمثلة	Principes	0.38762691617012024	False
أمثلة	Éléments du langage	0.31907814741134644	False
أمثلة	Synthèse	0.27532389760017395	False
أمثلة	Généralités	0.25622451305389404	False
أمثلة	Fonctionnalités	0.21292677521705627	False
أمثلة	Définitions et exemples	0.2036229819059372	False
الفرق	Les clubs participants	0.9911704063415527	False
الفرق	Participants	0.9869405627250671	False
الفرق	Équipes	0.9867203235626221	True
الفرق	Compétition	0.9686130881309509	False
الفرق	Clubs participants	0.9402132630348206	False
الفرق	Qualification	0.9208564162254333	False
الفرق	Bilan de la saison	0.9072694778442383	False
الفرق	Statistiques	0.8482862710952759	False
الفرق	Groupes	0.6869162917137146	False
الفرق	Clubs	0.6791355013847351	False
المناخ	Climat	0.9508369565010071	True
المناخ	Organisation de la wilaya	0.7463750839233398	False
المناخ	Géographie	0.6691750288009644	False
المناخ	Biodiversité	0.5496423840522766	False
المناخ	Forêts	0.4616146981716156	False
المناخ	Hydrologie	0.3871033191680908	False
المناخ	Géographie humaine	0.3843435049057007	False
المناخ	Écologie	0.3825628161430359	False
المناخ	Démographie	0.37490910291671753	False
المناخ	Géographie physique	0.3671697676181793	False
الترتيب	Les clubs participants	0.9941279888153076	False
الترتيب	Classement	0.9897812604904175	True
الترتيب	Classement de la première division	0.9683755040168762	False
الترتيب	Récit de la course	0.9678833484649658	False
الترتيب	Classement final	0.966418445110321	False
الترتيب	Compétition	0.9648915529251099	False
الترتيب	Classement général	0.9602416753768921	False
الترتيب	Pole position et record du tour	0.9585006833076477	False
الترتيب	Classements	0.9478024244308472	False
الترتيب	Bilan de la saison	0.9400876760482788	False
الخواص	Structure	0.9282814860343933	False
الخواص	Réactions chimiques	0.9121662974357605	False
الخواص	Propriétés	0.8815526366233826	False
الخواص	Propriétés chimiques	0.8286784887313843	False
الخواص	Propriétés physiques	0.769460141658783	False
الخواص	Caractéristiques physico-chimiques	0.682920515537262	False
الخواص	Structure cristalline	0.6500899195671082	False
الخواص	Cristallochimie	0.5910776853561401	False
الخواص	Propriétés physico-chimiques	0.5906665325164795	False
