secFrom	langTo	prob	count	rank
1980s	Véase también	0.1632363498210907	18	4.0
1980s	Discografía	0.11429127305746078	11	5.0
1982 FIFA World Cup	Partidos internacionales	0.6058903932571411	6	1.0
1982 FIFA World Cup	Historia	0.005614824127405882	10	2.0
1990 FIFA World Cup	Historia	0.007036756258457899	6	1.0
1990s	Historia	0.9338961243629456	12	1.0
1990s	Bibliografía	0.19015398621559143	11	2.0
1990s	Véase también	0.14746995270252228	21	3.0
1990s	Biografía	0.14600816369056702	16	4.0
1990s	Discografía	0.13801319897174835	11	5.0
1996	Referencias	0.13469745218753815	7	1.0
19th century	Siglo XIX	0.9908588528633118	32	1.0
19th century	Siglo XVII	0.9446197748184204	12	2.0
19th century	Siglo XVIII	0.9444341063499451	16	3.0
19th century	Siglo XX	0.9380276799201965	18	4.0
19th century	Historia	0.8657556772232056	19	5.0
2000s	Historia	0.37186071276664734	10	1.0
2000s	Discografía	0.19661304354667664	13	2.0
2000s	Biografía	0.18109968304634094	13	3.0
2000s	Véase también	0.17170897126197815	19	4.0
2000s	Bibliografía	0.13225676119327545	12	5.0
2002 FIFA World Cup	Partidos del Mundial de Fútbol 2002	0.9206792712211609	6	1.0
2002 FIFA World Cup	Véase también	0.0224759541451931	8	2.0
2003	2003	0.9906258583068848	6	1.0
2004	2004	0.9919689297676086	9	1.0
2004	2003	0.9851893782615662	6	2.0
2004	2007	0.981650173664093	6	3.0
2005	2005	0.9893149137496948	6	1.0
2006	2004	0.9818621277809143	6	1.0
2007	2007	0.9909001588821411	10	1.0
2007	2004	0.9888039231300354	7	2.0
2007	2003	0.9837660789489746	6	3.0
2007	2005	0.9830589294433594	6	4.0
2007	Véase también	0.1661209911108017	6	5.0
2009	2010	0.9874973297119141	9	1.0
2009	2009	0.9849980473518372	13	2.0
2009	2013	0.9833032488822937	6	3.0
2009	2011	0.9804185032844543	7	4.0
2009	2012	0.9629063606262207	6	5.0
2010	2010	0.9922234416007996	10	1.0
2010	2011	0.9912520051002502	6	2.0
2010	2009	0.9877740740776062	8	3.0
2010	2012	0.9815391898155212	7	4.0
2010	2013	0.973136305809021	6	5.0
2010s	Véase también	0.6648062467575073	9	1.0
2010s	Biografía	0.11147905141115189	6	2.0
2010s	Referencias	0.03023722395300865	18	3.0
2011	2011	0.9878992438316345	9	1.0
2011	2012	0.9865886569023132	7	2.0
2011	2013	0.9860830903053284	8	3.0
2011	2010	0.9831823110580444	9	4.0
2011	2009	0.9821348190307617	9	5.0
2012	2011	0.9873435497283936	7	1.0
2012	2012	0.9866663813591003	9	2.0
2012	2014	0.9859616160392761	6	3.0
2012	2013	0.9852891564369202	8	4.0
2012	2010	0.9827716946601868	10	5.0
2013	2011	0.9879934787750244	7	1.0
2013	2012	0.9866663813591003	7	2.0
2013	2014	0.9859616160392761	6	3.0
2013	2013	0.9844962358474731	9	4.0
2013	2015	0.9760746359825134	6	5.0
2014	2013	0.987419068813324	7	1.0
2014	2012	0.9854508638381958	7	2.0
2014	2011	0.9844242930412292	7	3.0
2014	2009	0.9799939393997192	6	4.0
2014	2010	0.9751372933387756	7	5.0
2014 FIFA World Cup	Véase también	0.0382901169359684	6	1.0
2015	2013	0.9872325658798218	7	1.0
2015	2012	0.9860921502113342	6	2.0
2015	2011	0.9814777374267578	8	3.0
2015	2010	0.9705321192741394	6	4.0
2015	2015	0.9679917693138123	7	5.0
2016	2012	0.9872567653656006	6	1.0
2016	2010	0.9646664261817932	6	2.0
2017	Véase también	0.26230838894844055	7	1.0
2018 FIFA World Cup	Eventos	0.845102071762085	7	1.0
2018 FIFA World Cup	Véase también	0.019939202815294266	10	2.0
2018 FIFA World Cup	Referencias	0.019057057797908783	8	3.0
2018 FIFA World Cup	Historia	0.009146304801106453	8	4.0
20th and 21st centuries	Referencias	0.011981352232396603	7	1.0
20th century	Siglo XX	0.9956029653549194	36	1.0
20th century	Siglo XIX	0.9386084079742432	23	2.0
20th century	Siglo XVIII	0.8783386945724487	11	3.0
20th century	Siglo XVII	0.862492024898529	8	4.0
20th century	Historia	0.8393592238426208	33	5.0
21st century	Siglo XXI	0.9953083395957947	14	1.0
21st century	Historia	0.7727313041687012	27	2.0
21st century	Bibliografía	0.035243768244981766	25	3.0
21st century	Demografía	0.024200672283768654	7	4.0
21st century	Véase también	0.010155574418604374	57	5.0
250 cc classification	Resultados 250cc	0.9912490844726562	192	1.0
250 cc classification	Resultados MotoGP	0.8491167426109314	118	2.0
250 cc classification	Resultados 125cc	0.6423882842063904	192	3.0
A	Referencias	0.05136195570230484	9	1.0
A-League career statistics	Selección nacional	0.12403371930122375	6	1.0
AFC clubs ranking	Participación en Competiciones de la AFC	0.7784618139266968	7	1.0
AFC clubs ranking	Jugadores destacados	0.22049811482429504	6	2.0
AFC clubs ranking	Palmarés	0.0498979426920414	15	3.0
AFC clubs ranking	Referencias	0.011633464135229588	10	4.0
AFC clubs ranking	Historia	0.00585356168448925	12	5.0
ATP Career finals	Torneos de Grand Slam	0.9047383069992065	7	1.0
ATP Challenger & ITF Futures	Carrera	0.015375501476228237	6	1.0
ATP Challenger Tour finals	Carrera	0.5344235897064209	13	1.0
ATP Challenger Tour titles	Carrera	0.37019264698028564	8	1.0
ATP Challenger and ITF Futures finals	Carrera	0.05362047255039215	13	1.0
ATP Challengers and ITF Futures finals	Carrera	0.06163246929645538	7	1.0
ATP career finals	Títulos ATP (1; 0+1)	0.9844276309013367	12	1.0
ATP career finals	Títulos ATP (0; 0+0)	0.9771395325660706	24	2.0
ATP career finals	Carrera	0.9675575494766235	136	3.0
ATP career finals	Torneos de Grand Slam	0.9550828337669373	46	4.0
ATP career finals	Títulos de Grand Slam	0.9369003176689148	15	5.0
Abandonment	Véase también	0.012389040552079678	7	1.0
Abbots	Véase también	0.050038330256938934	6	1.0
Abbots	Historia	0.005406556185334921	7	2.0
Abbreviations	Referencias	0.06632979959249496	7	1.0
Abbreviations	Véase también	0.010719298385083675	10	2.0
Abdication	Abdicación	0.9903290271759033	6	1.0
Abdication	Referencias	0.03633449226617813	7	2.0
Abilities	Habilidades	0.9917635917663574	8	1.0
Abilities	Poderes	0.9729408025741577	6	2.0
Abilities	Referencias	0.009428937919437885	17	3.0
Abilities	Véase también	0.008770408108830452	7	4.0
Abilities	Historia	0.008380129002034664	12	5.0
Abolition	Abolición	0.9914695620536804	6	1.0
Abolition	Véase también	0.04104897379875183	9	2.0
Abolition	Referencias	0.03259173780679703	25	3.0
About	Historia	0.4024907946586609	18	1.0
About	Referencias	0.023899123072624207	70	2.0
About	Véase también	0.005676683969795704	34	3.0
Abrahamic religions	Religiones abrahámicas	0.976254940032959	6	1.0
Abrahamic religions	Referencias	0.016843833029270172	14	2.0
Abrahamic religions	Bibliografía	0.007455052342265844	7	3.0
Abrahamic religions	Véase también	0.0067369756288826466	17	4.0
Academia	Historia	0.08142202347517014	9	1.0
Academia	Bibliografía	0.07449793815612793	7	2.0
Academia	Biografía	0.07248204201459885	6	3.0
Academia	Véase también	0.02864827774465084	14	4.0
Academia	Referencias	0.007219507824629545	24	5.0
Academic	Referencias	0.012406624853610992	9	1.0
Academic achievements	Referencias	0.028174366801977158	6	1.0
Academic background	Formación académica	0.9827379584312439	11	1.0
Academic background	Referencias	0.036112505942583084	12	2.0
Academic career	Carrera académica	0.9981391429901123	89	1.0
Academic career	Trayectoria académica	0.9860005974769592	11	2.0
Academic career	Carrera	0.9766628742218018	9	3.0
Academic career	Trayectoria	0.8948283791542053	17	4.0
Academic career	Honores	0.8944699764251709	25	5.0
Academic life	Referencias	0.005224812775850296	15	1.0
Academic profile	Organización	0.35023975372314453	7	1.0
Academic profile	Campus	0.13917508721351624	15	2.0
Academic profile	Historia	0.08252450823783875	53	3.0
Academic profile	Referencias	0.014231815002858639	44	4.0
Academic profile	Facultades	0.011656570248305798	10	5.0
Academic programs	Historia	0.016782790422439575	20	1.0
Academic programs	Véase también	0.009647862054407597	11	2.0
Academic rankings	Referencias	0.024477940052747726	7	1.0
Academic rankings	Historia	0.018751956522464752	6	2.0
Academic rankings	Véase también	0.007241376675665379	7	3.0
Academic research	Referencias	0.018028518185019493	8	1.0
Academic research	Véase también	0.008989498019218445	7	2.0
Academic study	Bibliografía	0.25471365451812744	6	1.0
Academic study	Referencias	0.013986860401928425	9	2.0
Academic study	Véase también	0.010563823394477367	6	3.0
Academic work	Biografía	0.18845058977603912	13	1.0
Academics	Académica	0.9193452596664429	7	1.0
Academics	Académico	0.8505474328994751	8	2.0
Academics	Educación	0.7168381214141846	7	3.0
Academics	Academia	0.6788559556007385	7	4.0
Academics	Datos académicos	0.625815749168396	6	5.0
Academy	Palmarés	0.05403123050928116	7	1.0
Academy	Historia	0.02425522357225418	9	2.0
Academy Awards	Premios	0.9921069145202637	7	1.0
Academy Awards	Filmografía	0.8749105334281921	6	2.0
Academy Awards	Argumento	0.021206635981798172	7	3.0
Academy Awards	Referencias	0.008408265188336372	12	4.0
Acceptance	Véase también	0.014448593370616436	8	1.0
Acceptance	Referencias	0.009266485460102558	7	2.0
Accepted species	Especies	0.992428719997406	9	1.0
Accepted species	Taxonomía	0.60206139087677	16	2.0
Accepted species	Descripción	0.022358860820531845	10	3.0
Accepted species	Véase también	0.005688371602445841	14	4.0
Access	Acceso	0.997992992401123	66	1.0
Access	Accesos	0.9951184988021851	40	2.0
Access	Características	0.3694750666618347	12	3.0
Access	Localización	0.31694820523262024	11	4.0
Access	Bibliografía	0.21705834567546844	14	5.0
Accessibility	Referencias	0.06287772953510284	48	1.0
Accessibility	Geografía	0.03553812950849533	8	2.0
Accessibility	Véase también	0.023746123537421227	42	3.0
Accessibility	Demografía	0.011825328692793846	7	4.0
Accessibility	Descripción	0.010526631958782673	6	5.0
Accession	Biografía	0.48506277799606323	7	1.0
Accession	Bibliografía	0.050215911120176315	9	2.0
Accession	Ancestros	0.03997750207781792	10	3.0
Accession	Véase también	0.025422168895602226	14	4.0
Accession	Referencias	0.019519271329045296	19	5.0
Accession to the throne	Véase también	0.029142560437321663	9	1.0
Accession to the throne	Biografía	0.016688302159309387	7	2.0
Accession to the throne	Referencias	0.011729855090379715	10	3.0
Accessions	Taxonomía	0.1811019480228424	12	1.0
Accessions	Bibliografía	0.09173914045095444	10	2.0
Accessions	Véase también	0.017367752268910408	11	3.0
Accessions	Descripción	0.015110944397747517	12	4.0
Accessories	Accesorios	0.9958368539810181	16	1.0
Accessories	Diseño	0.08548299968242645	6	2.0
Accessories	Características	0.05894479155540466	12	3.0
Accessories	Referencias	0.013759451918303967	36	4.0
Accessories	Descripción	0.013614091090857983	8	5.0
Accident	Accidente	0.998529314994812	82	1.0
Accident	El accidente	0.9922270774841309	13	2.0
Accident	Historia	0.7970291972160339	7	3.0
Accident	Víctimas	0.5078270435333252	8	4.0
Accident	Causa	0.34576454758644104	8	5.0
Accident sequence	Investigación	0.011103243567049503	6	1.0
Accidents	Accidentes	0.9972997307777405	27	1.0
Accidents	Flota	0.49291715025901794	13	2.0
Accidents	Historia operacional	0.3412538468837738	14	3.0
Accidents	Operadores	0.07980871200561523	25	4.0
Accidents	Destinos	0.058971524238586426	7	5.0
Accidents and Incidents	Aerolíneas y destinos	0.5311331152915955	6	1.0
Accidents and Incidents	Flota	0.2425326257944107	10	2.0
Accidents and Incidents	Véase también	0.0873328447341919	9	3.0
Accidents and Incidents	Enlaces externos	0.04976179078221321	7	4.0
Accidents and Incidents	Destinos	0.026026491075754166	6	5.0
Accidents and incidents	Accidentes e incidentes	0.9982609152793884	176	1.0
Accidents and incidents	Incidentes y accidentes	0.9971066117286682	40	2.0
Accidents and incidents	Accidentes	0.9965992569923401	40	3.0
Accidents and incidents	Accidentes e Incidentes	0.989270806312561	15	4.0
Accidents and incidents	Incidentes	0.9889053106307983	20	5.0
Acclaim	Biografía	0.007119557820260525	7	1.0
Accolades	Premios y nominaciones	0.9965207576751709	135	1.0
Accolades	Premios	0.9937553405761719	203	2.0
Accolades	Reconocimientos	0.9753698706626892	32	3.0
Accolades	Nominaciones	0.972282886505127	13	4.0
Accolades	Reparto	0.9539675712585449	307	5.0
Accommodation	Historia	0.042805418372154236	6	1.0
Accommodation	Véase también	0.011545180343091488	17	2.0
Accomplishments	Logros	0.9914325475692749	26	1.0
Accomplishments	Palmarés	0.9609890580177307	33	2.0
Accomplishments	Historia	0.2406209409236908	15	3.0
Accomplishments	Vida personal	0.1299894154071808	8	4.0
Accomplishments	Biografía	0.05766407400369644	29	5.0
Accomplishments and awards	Referencias	0.016032878309488297	9	1.0
Accounts	Véase también	0.008929730392992496	11	1.0
Accounts	Referencias	0.00558057613670826	9	2.0
Accreditation	Véase también	0.011012553237378597	16	1.0
Accreditation	Referencias	0.007368248887360096	21	2.0
Accreditation	Historia	0.006284882314503193	23	3.0
Accreditations	Referencias	0.04136712849140167	8	1.0
Accuracy	Referencias	0.03670669347047806	26	1.0
Accuracy	Historia	0.03459113836288452	9	2.0
Accuracy	Véase también	0.012887577526271343	23	3.0
Achievements	Logros	0.9914231896400452	90	1.0
Achievements	Palmarés internacional	0.9766993522644043	414	2.0
Achievements	Palmarés	0.9703014492988586	1281	3.0
Achievements	Historia	0.9476200938224792	890	4.0
Achievements	Trayectoria	0.9178808927536011	122	5.0
Achievements and awards	Biografía	0.01164226233959198	6	1.0
Acknowledgements	Referencias	0.2614762783050537	9	1.0
Acknowledgements	Biografía	0.022715354338288307	6	2.0
Acquisition	Referencias	0.008283387869596481	12	1.0
Acquisitions	Adquisiciones	0.9863862991333008	19	1.0
Acquisitions	Productos	0.6677712798118591	11	2.0
Acquisitions	Historia	0.04104725643992424	43	3.0
Acquisitions	Enlaces externos	0.010757051408290863	6	4.0
Acquisitions	Véase también	0.009462458081543446	19	5.0
Acronyms	Música	0.1129099503159523	13	1.0
Acronyms	Lugares	0.02616901323199272	12	2.0
Acronyms	Personas	0.02296602539718151	12	3.0
Acting	Actuación	0.9902977347373962	9	1.0
Acting	Carrera	0.8452350497245789	26	2.0
Acting	Filmografía	0.5077580809593201	47	3.0
Acting	Biografía	0.2486686408519745	67	4.0
Acting	Discografía	0.031960390508174896	48	5.0
Acting career	Carrera como actriz	0.9905106425285339	14	1.0
Acting career	Carrera	0.990507960319519	253	2.0
Acting career	Carrera como actor	0.987206220626831	24	3.0
Acting career	Carrera cinematográfica	0.9827637672424316	7	4.0
Acting career	Carrera actoral	0.9784020781517029	10	5.0
Acting credits	Filmografía	0.9841541051864624	7	1.0
Acting credits	Carrera	0.5143779516220093	7	2.0
Acting credits	Biografía	0.004732181318104267	10	3.0
Acting credits and awards	Filmografía	0.9230232834815979	6	1.0
Acting roles	Biografía	0.021493349224328995	13	1.0
Acting roles	Referencias	0.006669739726930857	17	2.0
Acting style	Filmografía	0.00949539989233017	6	1.0
Action	Acción	0.9895444512367249	7	1.0
Action	Véase también	0.006444568745791912	11	2.0
Action	Referencias	0.00624477956444025	15	3.0
Actions	Véase también	0.0068300687707960606	9	1.0
Actions	Referencias	0.004773393739014864	18	2.0
Activation	Referencias	0.014132103882730007	10	1.0
Activation	Véase también	0.01133471354842186	10	2.0
Activism	Activismo	0.9972518086433411	79	1.0
Activism	Biografía	0.6993722319602966	132	2.0
Activism	Trayectoria	0.4575364589691162	8	3.0
Activism	Vida personal	0.4303736090660095	42	4.0
Activism	Carrera	0.25314781069755554	49	5.0
Activities	Actividades	0.9962759017944336	192	1.0
Activities	Actividad	0.976818323135376	9	2.0
Activities	Funciones	0.9152805209159851	7	3.0
Activities	Organización	0.8930761218070984	33	4.0
Activities	Flora	0.1823025643825531	7	5.0
Activity	Actividad	0.9959927797317505	12	1.0
Activity	Historia	0.38797545433044434	23	2.0
Activity	Referencias	0.006879433523863554	39	3.0
Activity	Véase también	0.00664746668189764	29	4.0
Activity	Bibliografía	0.00594772445037961	12	5.0
Actor	Discografía	0.02670886181294918	6	1.0
Actors	Historia	0.036119990050792694	9	1.0
Actors	Véase también	0.017738990485668182	7	2.0
Actors	Referencias	0.004563416354358196	7	3.0
Acts	Filmografía	0.08372901380062103	6	1.0
Acts	Biografía	0.05977582186460495	6	2.0
Acts	Referencias	0.004773393739014864	19	3.0
Adaptation	Adaptaciones	0.9969272017478943	18	1.0
Adaptation	Reparto	0.6542076468467712	13	2.0
Adaptation	Personajes	0.1218632236123085	20	3.0
Adaptation	Bibliografía	0.043376434594392776	7	4.0
Adaptation	Comentarios	0.04011176899075508	6	5.0
Adaptations	Adaptaciones	0.9986183643341064	317	1.0
Adaptations	Adaptación cinematográfica	0.9895512461662292	27	2.0
Adaptations	Adaptaciones cinematográficas	0.9868599772453308	38	3.0
Adaptations	Adaptación	0.9826474785804749	17	4.0
Adaptations	Película	0.9505980014801025	9	5.0
Adaptations and cultural references	Referencias	0.47183865308761597	9	1.0
Adaptations and cultural references	Argumento	0.10914010554552078	6	2.0
Adaptations in other media	Argumento	0.0222709272056818	8	1.0
Adaptations to other media	Referencias	0.07340522110462189	7	1.0
Adaptions	Referencias	0.017254166305065155	8	1.0
Additional Images	Referencias	0.3150831460952759	14	1.0
Additional Images	Véase también	0.07158329337835312	7	2.0
Additional Reading	Referencias	0.9758980870246887	13	1.0
Additional content	Referencias	0.22888046503067017	6	1.0
Additional images	Imágenes adicionales	0.9965458512306213	153	1.0
Additional images	Imágenes	0.9907208681106567	12	2.0
Additional images	Referencias	0.9237662553787231	243	3.0
Additional images	Galería de imágenes	0.8913306593894958	9	4.0
Additional images	Partes	0.29486337304115295	7	5.0
Additional information	Referencias	0.9381160140037537	47	1.0
Additional information	Véase también	0.8425362706184387	25	2.0
Additional information	Demografía	0.0073361946269869804	11	3.0
Additional information	Biografía	0.00484634330496192	17	4.0
Additional information	Historia	0.003007689956575632	14	5.0
Additional notes	Referencias	0.11430864781141281	11	1.0
Additional reading	Referencias	0.9683049917221069	100	1.0
Additional reading	Bibliografía	0.9266931414604187	30	2.0
Additional reading	Geografía	0.13651856780052185	8	3.0
Additional reading	Véase también	0.017847860231995583	60	4.0
Additional reading	Demografía	0.008029027841985226	7	5.0
Additional references	Bibliografía	0.9837860465049744	6	1.0
Additional references	Referencias	0.9366885423660278	18	2.0
Additional references	Véase también	0.09813596308231354	16	3.0
Additional references	Historia	0.002909563947468996	7	4.0
Additional sources	Referencias	0.988315999507904	33	1.0
Additional sources	Bibliografía	0.9774647355079651	12	2.0
Additional sources	Véase también	0.13420894742012024	22	3.0
Additional sources	Historia	0.0031452318653464317	10	4.0
Additives	Historia	0.0203228909522295	6	1.0
Additives	Véase también	0.018492529168725014	6	2.0
Adjacent counties	Localidades	0.5178859829902649	8	1.0
Adjacent counties	Geografía	0.48149949312210083	15	2.0
Adjacent counties	Demografía	0.007436825893819332	14	3.0
Adjacent stations	Véase también	0.009377818554639816	11	1.0
Adjacent stations	Historia	0.009125370532274246	98	2.0
Adjectives	Morfología	0.8016594052314758	7	1.0
Administration	Administración	0.9971165657043457	581	1.0
Administration	División administrativa	0.8270960450172424	13	2.0
Administration	Gobierno	0.6857824921607971	8	3.0
Administration	Política	0.6785758137702942	29	4.0
Administration	Gobierno y administración	0.6015477776527405	6	5.0
Administration and politics	Geografía	0.13968150317668915	12	1.0
Administration and politics	Historia	0.13225270807743073	10	2.0
Administration and politics	Demografía	0.10032813251018524	16	3.0
Administration and politics	Referencias	0.006312716286629438	21	4.0
Administration and social conditions	Geografía	0.08888482302427292	7	1.0
Administrative Division	Demografía	0.06427206099033356	7	1.0
Administrative Division	Historia	0.010196629911661148	6	2.0
Administrative Subdivisions	Administración	0.5355957746505737	6	1.0
Administrative Subdivisions	Referencias	0.004389186855405569	7	2.0
Administrative and municipal status	División administrativa	0.8864415287971497	18	1.0
Administrative and municipal status	Estatus administrativo y municipal	0.5266575813293457	6	2.0
Administrative and municipal status	Economía y transporte	0.2541893720626831	126	3.0
Administrative and municipal status	Demografía	0.22228464484214783	338	4.0
Administrative and municipal status	Cultura y lugares de interés	0.21195274591445923	95	5.0
Administrative districts	Clima	0.014352463185787201	6	1.0
Administrative districts	Historia	0.01207785215228796	13	2.0
Administrative districts	Véase también	0.008661028929054737	6	3.0
Administrative division	Divisiones	0.9851973652839661	13	1.0
Administrative division	Distritos	0.9769219756126404	6	2.0
Administrative division	División política	0.9512489438056946	7	3.0
Administrative division	División administrativa	0.9351029992103577	36	4.0
Administrative division	Ciudades y municipios	0.861709713935852	11	5.0
Administrative divisions	División administrativa	0.993224561214447	144	1.0
Administrative divisions	Divisiones administrativas	0.9914501309394836	161	2.0
Administrative divisions	División político-administrativa	0.9842442870140076	58	3.0
Administrative divisions	Organización territorial	0.9707604646682739	38	4.0
Administrative divisions	Distritos	0.968632698059082	22	5.0
Administrative structure	Historia	0.014440256170928478	8	1.0
Administrative structure	Véase también	0.011333868838846684	6	2.0
Administrative subdivisions	Organización administrativa	0.9790486097335815	6	1.0
Administrative subdivisions	Administración	0.8844536542892456	9	2.0
Administrative subdivisions	Geografía	0.8105283975601196	18	3.0
Administrative subdivisions	Demografía	0.06070009246468544	12	4.0
Administrative subdivisions	Economía	0.04271894320845604	6	5.0
Administrative units	Demografía	0.03454818204045296	12	1.0
Administrative units	Referencias	0.008669327944517136	14	2.0
Admission	Historia	0.034268639981746674	17	1.0
Admission	Referencias	0.02393147349357605	11	2.0
Admission	Véase también	0.010254552587866783	8	3.0
Admissions	Deportes	0.03841566666960716	7	1.0
Admissions	Historia	0.01865326054394245	27	2.0
Adoption	Adopción	0.9890755414962769	20	1.0
Adoption	Historia	0.6806288957595825	32	2.0
Adoption	Desarrollo	0.39129215478897095	6	3.0
Adoption	Referencias	0.013577762059867382	71	4.0
Adoption	Véase también	0.011725842021405697	82	5.0
Adult film career	Biografía	0.4889633357524872	10	1.0
Adult film career	Referencias	0.007420757785439491	10	2.0
Adult life	Vida adulta	0.969125509262085	6	1.0
Adult life	Biografía	0.8041996359825134	10	2.0
Adult life	Véase también	0.011598881334066391	6	3.0
Adult life	Bibliografía	0.006808779668062925	6	4.0
Adult life	Referencias	0.00624477956444025	14	5.0
Adulthood	Biografía	0.22890469431877136	8	1.0
Adulthood	Referencias	0.020548976957798004	16	2.0
Adulthood	Véase también	0.008750341832637787	7	3.0
Adulthood	Bibliografía	0.008376210927963257	10	4.0
Advantages	Ventajas	0.9979239702224731	98	1.0
Advantages	Ventajas y desventajas	0.983173668384552	7	2.0
Advantages	Desventajas	0.9325451254844666	40	3.0
Advantages	Ventajas e inconvenientes	0.8952497839927673	9	4.0
Advantages	Aplicaciones	0.6107116341590881	11	5.0
Advantages and disadvantages	Ventajas y desventajas	0.9947394728660583	31	1.0
Advantages and disadvantages	Ventajas	0.9020657539367676	7	2.0
Advantages and disadvantages	Aplicaciones	0.8482970595359802	9	3.0
Advantages and disadvantages	Tipos	0.4595641493797302	7	4.0
Advantages and disadvantages	Características	0.2710600197315216	10	5.0
Adverbs	Morfología	0.5771269798278809	6	1.0
Adverse effects	Efectos adversos	0.9390241503715515	80	1.0
Adverse effects	Farmacodinámica	0.9292179346084595	35	2.0
Adverse effects	Efectos secundarios	0.9267918467521667	64	3.0
Adverse effects	Farmacocinética	0.8898850083351135	78	4.0
Adverse effects	Toxicidad	0.8156047463417053	12	5.0
Adverse reactions	Véase también	0.013128317892551422	6	1.0
Advertisements	Anuncios	0.9899126887321472	6	1.0
Advertisements	Filmografía	0.05041544884443283	6	2.0
Advertisements	Referencias	0.014138516038656235	13	3.0
Advertisements	Biografía	0.006763197481632233	6	4.0
Advertising	Publicidad	0.9669243097305298	14	1.0
Advertising	Productos	0.1055278405547142	11	2.0
Advertising	Bibliografía	0.04067973792552948	7	3.0
Advertising	Referencias	0.016092322766780853	89	4.0
Advertising	Véase también	0.011581641621887684	41	5.0
Advertising campaigns	Historia	0.00813536811619997	6	1.0
Advertising campaigns	Referencias	0.007446469739079475	9	2.0
Advocacy	Premios	0.12126751989126205	7	1.0
Advocacy	Referencias	0.018359826877713203	33	2.0
Advocacy	Filmografía	0.007309874519705772	6	3.0
Advocacy	Biografía	0.005972752347588539	13	4.0
Aesthetics	Bibliografía	0.1953851878643036	8	1.0
Aesthetics	Historia	0.03106413222849369	7	2.0
Aesthetics	Referencias	0.015778059139847755	20	3.0
Aesthetics	Véase también	0.011914847418665886	15	4.0
Affiliated Clubs	Historia	0.008414210751652718	6	1.0
Affiliated clubs	Clubes afiliados	0.975554883480072	12	1.0
Affiliated clubs	Datos del club	0.8836275935173035	13	2.0
Affiliated clubs	Entrenadores	0.8737999796867371	26	3.0
Affiliated clubs	Participación en Competiciones de la UEFA	0.5542612671852112	6	4.0
Affiliated clubs	Presidentes	0.17732250690460205	6	5.0
Affiliated teams	Datos del club	0.7690264582633972	7	1.0
