secFrom	langTo	prob	isTranslation
أحداث	Landmarks	0.3449944853782654	False
أحداث	In popular culture	0.3202587068080902	False
أحداث	Significant people	0.3025501072406769	False
أحداث	Politics and wars	0.18143358826637268	False
أحداث	Holidays and observances	0.1435859054327011	False
أحداث	Deaths	0.1434757113456726	False
أحداث	War and politics	0.13776840269565582	False
أحداث	Aftermath	0.10341352969408035	False
الوصلات الخارجية	External links	0.9956645369529724	True
الوصلات الخارجية	References	0.9932863116264343	False
الوصلات الخارجية	Notes	0.9323285818099976	False
الوصلات الخارجية	Bibliography	0.7704361081123352	False
الوصلات الخارجية	See also	0.1506740152835846	False
الوصلات الخارجية	Death	0.08138249069452286	False
الوصلات الخارجية	Charts	0.07076641917228699	False
الوصلات الخارجية	Certifications	0.06513009965419769	False
الوصلات الخارجية	Honours	0.04927286505699158	False
الوصلات الخارجية	Personal life	0.045864980667829514	False
الوظيفة	Function	0.9840483665466309	True
الوظيفة	Career	0.8963747024536133	False
الوظيفة	Functions	0.6693740487098694	False
الوظيفة	Development	0.49548694491386414	False
الوظيفة	Biological function	0.46804100275039673	False
الوظيفة	Personal life	0.17466913163661957	False
الوظيفة	Interactions	0.17361031472682953	False
الوظيفة	Gene and protein expression	0.16582053899765015	False
الوظيفة	Structure	0.15214158594608307	False
الوظيفة	Mechanism of action	0.15141724050045013	False
المسيرة الاحترافية	Pro career	0.9746837615966797	False
المسيرة الاحترافية	Basketball career	0.9600775241851807	False
المسيرة الاحترافية	Professional career	0.9516320824623108	True
المسيرة الاحترافية	Career	0.9260983467102051	False
المسيرة الاحترافية	Career statistics	0.9242916107177734	False
المسيرة الاحترافية	Club career	0.9044813513755798	False
المسيرة الاحترافية	Professional boxing record	0.89529949426651	False
المسيرة الاحترافية	Playing career	0.889999270439148	False
المسيرة الاحترافية	WNBA career	0.8523461222648621	False
المسيرة الاحترافية	Professional playing career	0.8244480490684509	False
حياته	Life	0.9925710558891296	True
حياته	Early life	0.985716700553894	False
حياته	Early life and education	0.9731359481811523	False
حياته	Biography	0.971817135810852	False
حياته	Early life and career	0.9544560313224792	False
حياته	Early years	0.9265250563621521	False
حياته	Life and career	0.9093235731124878	False
حياته	Career	0.784179151058197	False
حياته	Life and work	0.764493465423584	False
حياته	Personal life	0.740557074546814	False
السكان	Population	0.9952676296234131	True
السكان	Demographics	0.9690334796905518	False
السكان	Demography	0.9217579960823059	False
السكان	Districts	0.6805892586708069	False
السكان	People	0.5206426382064819	False
السكان	Inhabitants	0.5085119605064392	False
السكان	Municipalities	0.3340030014514923	False
السكان	Ethnic groups	0.3100946247577667	False
السكان	Economy	0.2069070190191269	False
السكان	Population and economy	0.15337640047073364	False
القصة	Plot	0.9961076378822327	False
القصة	Story	0.9899076223373413	True
القصة	Synopsis	0.9794290661811829	False
القصة	Plot summary	0.9514039158821106	False
القصة	Cast	0.8671578764915466	False
القصة	Gameplay	0.8482836484909058	False
القصة	Premise	0.6945900321006775	False
القصة	Cast and characters	0.5639832615852356	False
القصة	Characters	0.46313413977622986	False
القصة	Plot introduction	0.4578247666358948	False
الميداليات	National team career	0.9888771176338196	False
الميداليات	Medalists	0.9807240962982178	False
الميداليات	Spanish national team	0.9721818566322327	False
الميداليات	Argentine national team	0.9717389941215515	False
الميداليات	International career	0.9710174202919006	False
الميداليات	National team	0.9672401547431946	False
الميداليات	Palmarès	0.9529762864112854	False
الميداليات	Awards and achievements	0.9488922357559204	False
الميداليات	Achievements	0.9397145509719849	False
الميداليات	Serbian national team	0.9351735711097717	False
تاريخ	History	0.9961292743682861	True
تاريخ	Origins	0.6534879803657532	False
تاريخ	Overview	0.5829163193702698	False
تاريخ	Early history	0.33188048005104065	False
تاريخ	Geography	0.30884236097335815	False
تاريخ	Modern history	0.251260370016098	False
تاريخ	Release history	0.2164655327796936	False
تاريخ	Etymology	0.19425435364246368	False
تاريخ	History and etymology	0.18279223144054413	False
تاريخ	Demographics	0.14110428094863892	False
اقرأ أيضا	References	0.9813786745071411	False
اقرأ أيضا	See also	0.9472924470901489	False
اقرأ أيضا	External links	0.8725374341011047	False
اقرأ أيضا	Notes and references	0.7881875038146973	False
اقرأ أيضا	Notes	0.7107152938842773	False
اقرأ أيضا	References and notes	0.6595682501792908	False
اقرأ أيضا	References and further reading	0.41984841227531433	False
اقرأ أيضا	Further reading	0.3517008125782013	True
اقرأ أيضا	Further reading	0.3517008125782013	True
اقرأ أيضا	Further reading	0.3517008125782013	True
أعماله	Works	0.9922549724578857	True
أعماله	Work	0.9220148324966431	False
أعماله	Filmography	0.9172916412353516	False
أعماله	Selected works	0.9060031771659851	False
أعماله	Career	0.836986780166626	False
أعماله	Writings	0.7341901063919067	False
أعماله	Selected filmography	0.6554368138313293	False
أعماله	Notable works	0.6429862380027771	False
أعماله	Bibliography	0.5500977039337158	False
أعماله	Life and career	0.5489289164543152	False
مؤلفاته	Works	0.9801785349845886	False
مؤلفاته	Publications	0.950946569442749	False
مؤلفاته	Books	0.8967798948287964	False
مؤلفاته	Writings	0.8880613446235657	False
مؤلفاته	Bibliography	0.8500831723213196	True
مؤلفاته	Work	0.8428164124488831	False
مؤلفاته	Selected works	0.5225828289985657	False
مؤلفاته	Literary work	0.4241267442703247	False
مؤلفاته	Selected publications	0.31702837347984314	False
مؤلفاته	References	0.2832156717777252	False
الموقع	Location	0.9919775724411011	True
الموقع	Site	0.9294887185096741	False
الموقع	Geography	0.8753634691238403	False
الموقع	Access	0.6636115312576294	False
الموقع	Description	0.4874386191368103	False
الموقع	External links	0.4656780958175659	False
الموقع	References	0.3770213723182678	False
الموقع	Geography and climate	0.32464122772216797	False
الموقع	Further reading	0.20133955776691437	False
الموقع	History	0.15624579787254333	False
جوائز	Awards	0.9963047504425049	False
جوائز	Awards and honors	0.9908844828605652	False
جوائز	Awards and honours	0.9873287677764893	False
جوائز	Honours and awards	0.9847214818000793	False
جوائز	Awards and nominations	0.9817053079605103	False
جوائز	Honors	0.9793786406517029	False
جوائز	Honors and awards	0.9793025851249695	False
جوائز	Honours	0.9750308990478516	False
جوائز	Awards and decorations	0.9617929458618164	False
جوائز	Accolades	0.8790141940116882	False
ملاحظات	Notes	0.9965788722038269	True
ملاحظات	References	0.9891730546951294	False
ملاحظات	Sources	0.9717907905578613	False
ملاحظات	Bibliography	0.9694945812225342	False
ملاحظات	Further reading	0.9253714680671692	False
ملاحظات	External links	0.7475075721740723	False
ملاحظات	Notes and references	0.7387961745262146	False
ملاحظات	Remarks	0.7301365733146667	False
ملاحظات	See also	0.4472390115261078	False
ملاحظات	Honours	0.23312583565711975	False
الأعمال	Works	0.9777823686599731	True
الأعمال	Selected filmography	0.9671757221221924	False
الأعمال	Filmography	0.9603411555290222	False
الأعمال	Career	0.956966757774353	False
الأعمال	Life and career	0.9301337003707886	False
الأعمال	Business	0.8673542737960815	False
الأعمال	Film and television	0.8560640811920166	False
الأعمال	Partial filmography	0.7856929302215576	False
الأعمال	Early life and career	0.7831365466117859	False
الأعمال	Film	0.7179614901542664	False
إحصائيات	Career statistics	0.9818375706672668	False
إحصائيات	Statistics	0.9705594182014465	True
إحصائيات	Club statistics	0.8524243831634521	False
إحصائيات	Results	0.828561544418335	False
إحصائيات	Club career	0.7840434312820435	False
إحصائيات	Career	0.6516895294189453	False
إحصائيات	League table	0.5926529765129089	False
إحصائيات	Season statistics	0.5222582817077637	False
إحصائيات	Records	0.47881177067756653	False
إحصائيات	Professional boxing record	0.33284929394721985	False
الديموغرافيا	Demography	0.9708462953567505	False
الديموغرافيا	Demographics	0.967836856842041	True
الديموغرافيا	Population	0.42687997221946716	False
الديموغرافيا	Geography	0.3303840756416321	False
الديموغرافيا	Overview	0.29819339513778687	False
الديموغرافيا	Economy	0.25408077239990234	False
الديموغرافيا	History	0.23915188014507294	False
الديموغرافيا	Administrative divisions	0.21748195588588715	False
الديموغرافيا	Religion	0.15106627345085144	False
الديموغرافيا	Science and technology	0.07232649624347687	False
الموئل والانتشار	Distribution	0.9489641785621643	False
الموئل والانتشار	Habitat	0.8687107563018799	False
الموئل والانتشار	Distribution and habitat	0.8441821932792664	False
الموئل والانتشار	Cultivation and uses	0.40793630480766296	False
الموئل والانتشار	Pests and diseases	0.344483345746994	False
الموئل والانتشار	Ecology	0.2630491852760315	False
الموئل والانتشار	Invasive species	0.19920067489147186	False
الموئل والانتشار	Species	0.17859189212322235	False
الموئل والانتشار	Description and ecology	0.15280556678771973	False
الموئل والانتشار	Description	0.09233167767524719	False
الجوائز	Awards	0.9963338375091553	False
الجوائز	Awards and nominations	0.988997757434845	False
الجوائز	Awards and honors	0.9804624319076538	False
الجوائز	Accolades	0.9672735333442688	False
الجوائز	Prizes	0.96665358543396	True
الجوائز	Honours	0.9567402005195618	False
الجوائز	Awards and honours	0.9376016855239868	False
الجوائز	Presenters and performers	0.8911949992179871	False
الجوائز	Multiple nominations and awards	0.8754696846008301	False
الجوائز	Awards and recognitions	0.8523523211479187	False
كتب	Books	0.9899600744247437	True
كتب	Further reading	0.9476988911628723	False
كتب	Publications	0.9275556206703186	False
كتب	Notes	0.8838810324668884	False
كتب	References	0.6749772429466248	False
كتب	Sources	0.3782007694244385	False
كتب	Writings	0.3513948917388916	False
كتب	Bibliography	0.24982140958309174	False
كتب	Deaths	0.2029978185892105	False
كتب	See also	0.1778276264667511	False
السيرة الذاتية	Biography	0.9939273595809937	True
السيرة الذاتية	Life and career	0.9421940445899963	False
السيرة الذاتية	Life	0.9351188540458679	False
السيرة الذاتية	Early life	0.8856932520866394	False
السيرة الذاتية	Early life and education	0.8700721263885498	False
السيرة الذاتية	Career	0.6558424830436707	False
السيرة الذاتية	Life and work	0.5836794376373291	False
السيرة الذاتية	Club career	0.5608958601951599	False
السيرة الذاتية	International career	0.4639192223548889	False
السيرة الذاتية	Family	0.3560260236263275	False
الإنجازات	Achievements	0.9973046779632568	True
الإنجازات	Awards and accomplishments	0.9909358620643616	False
الإنجازات	Honours	0.9891772866249084	False
الإنجازات	Honors	0.9828901886940002	False
الإنجازات	Titles	0.9705672860145569	False
الإنجازات	Awards	0.9479968547821045	False
الإنجازات	Career statistics	0.9316820502281189	False
الإنجازات	History	0.8875408172607422	False
الإنجازات	Individual awards	0.8763120174407959	False
الإنجازات	Club career	0.8664950728416443	False
أعمالها	Works	0.9763702750205994	True
أعمالها	Filmography	0.9393736720085144	False
أعمالها	Work	0.9201998114585876	False
أعمالها	Awards and nominations	0.5773111581802368	False
أعمالها	Selected works	0.5404379367828369	False
أعمالها	Career	0.25375306606292725	False
أعمالها	Life and career	0.248862162232399	False
أعمالها	Theatre	0.1910925656557083	False
أعمالها	Philanthropy	0.12449152022600174	False
أعمالها	Film	0.10844158381223679	False
العلاج	Treatment	0.9967254400253296	True
العلاج	Treatments	0.9865477681159973	False
العلاج	Management	0.9389749765396118	False
العلاج	Treatment and prevention	0.770632803440094	False
العلاج	Treatment and Prognosis	0.7590442895889282	False
العلاج	Diagnosis	0.7263901829719543	False
العلاج	Therapy	0.6679571866989136	False
العلاج	Prevention	0.4892466962337494	False
العلاج	Prognosis	0.4685893654823303	False
العلاج	Signs and symptoms	0.46172404289245605	False
مصادر خارجية	External links	0.9956985712051392	True
مصادر خارجية	References	0.992561399936676	False
مصادر خارجية	Sources	0.9586098790168762	False
مصادر خارجية	Further reading	0.6546398997306824	False
مصادر خارجية	Bibliography	0.6501744389533997	False
مصادر خارجية	Notes	0.6449399590492249	False
مصادر خارجية	Notes and references	0.5955243706703186	False
مصادر خارجية	Literature	0.3894524574279785	False
مصادر خارجية	Geography	0.20989151298999786	False
مصادر خارجية	See also	0.1912291944026947	False
المباريات	Draw	0.989622950553894	False
المباريات	Matches	0.9867709875106812	True
المباريات	Results	0.9469479918479919	False
المباريات	Seeds	0.9419193863868713	False
المباريات	Main draw	0.9138298630714417	False
المباريات	Goalscorers	0.9095088839530945	False
المباريات	Final round	0.8955438137054443	False
المباريات	Event	0.8500447273254395	False
المباريات	Venues	0.7626159191131592	False
المباريات	Tournament round-up	0.7234220504760742	False
الوصف	Description	0.9944157600402832	True
الوصف	Status	0.5201947093009949	False
الوصف	Physical description	0.4420163631439209	False
الوصف	Characteristics	0.39549243450164795	False
الوصف	Descriptions	0.3019917905330658	False
الوصف	Description and systematics	0.23567414283752441	False
الوصف	Structure	0.21906180679798126	False
الوصف	Morphology	0.2022687941789627	False
الوصف	Taxonomy	0.1419590264558792	False
الوصف	Anatomy	0.1408667117357254	False
سيرته	Biography	0.9861321449279785	True
سيرته	Life	0.9725208282470703	False
سيرته	Career	0.9178069829940796	False
سيرته	Early life and education	0.9086034893989563	False
سيرته	Early life	0.7752382159233093	False
سيرته	Personal life	0.6399707198143005	False
سيرته	Life and career	0.5145056247711182	False
سيرته	Early life and career	0.4772650897502899	False
سيرته	History	0.31800657510757446	False
سيرته	Background	0.27242374420166016	False
الجغرافيا	Geography	0.9969714879989624	True
الجغرافيا	Geography and climate	0.8599482178688049	False
الجغرافيا	History	0.7724978923797607	False
الجغرافيا	Location	0.7395490407943726	False
الجغرافيا	Demography	0.7304587960243225	False
الجغرافيا	Geology	0.5255794525146484	False
الجغرافيا	Geography and geology	0.5063340067863464	False
الجغرافيا	Geography and environment	0.48768311738967896	False
الجغرافيا	Politics	0.43001893162727356	False
الجغرافيا	Geography and economy	0.39902544021606445	False
التصنيف	Classification	0.9917460680007935	True
التصنيف	Taxonomy	0.9914903044700623	False
التصنيف	Phylogeny	0.9406667351722717	False
التصنيف	Systematics	0.9179546236991882	False
التصنيف	Genera	0.8909464478492737	False
التصنيف	Seedings	0.7977532148361206	False
التصنيف	Taxonomy and systematics	0.7710941433906555	False
التصنيف	Seeding	0.5870949625968933	False
التصنيف	Seeds	0.5284147262573242	False
التصنيف	Taxonomic history	0.527249813079834	False
النتائج	Results	0.9879404306411743	True
النتائج	Season summary	0.8376243114471436	False
النتائج	Outcomes	0.8183248043060303	False
النتائج	Candidates	0.8157368898391724	False
النتائج	Participants	0.7984763979911804	False
النتائج	Aftermath	0.7909308671951294	False
النتائج	Standings	0.7664333581924438	False
النتائج	Competitive record	0.7597063779830933	False
النتائج	Opinion polls	0.7545644640922546	False
النتائج	Results and standings	0.7251664400100708	False
المصدر	Sources	0.9907219409942627	True
المصدر	References	0.9903560876846313	False
المصدر	External links	0.983614444732666	False
المصدر	Further reading	0.9326128363609314	False
المصدر	Bibliography	0.8988560438156128	False
المصدر	Notes	0.7525723576545715	False
المصدر	Notes and references	0.7366327047348022	False
المصدر	See also	0.16645532846450806	False
المصدر	Honours	0.13791808485984802	False
المصدر	Origin	0.06567651778459549	False
نشأته	Early life	0.9834295511245728	True
نشأته	Early life and education	0.9721536636352539	False
نشأته	Early years	0.9652517437934875	False
نشأته	Biography	0.8538616895675659	False
نشأته	Background	0.8140144944190979	False
نشأته	Early career	0.6884959936141968	False
نشأته	Life	0.6130536198616028	False
نشأته	Early life, education and career	0.501215398311615	False
نشأته	Early life and family	0.3987540006637573	False
نشأته	Early life and background	0.2716701924800873	False
النهائيات	Grand Slam finals	0.9881868958473206	False
النهائيات	Challenger finals	0.9650657176971436	False
النهائيات	Career finals	0.9478352069854736	False
النهائيات	ITF Circuit finals	0.9431513547897339	False
النهائيات	Finals	0.939601480960846	True
النهائيات	Tennis career	0.9374075531959534	False
النهائيات	Singles Titles	0.9249259829521179	False
النهائيات	WTA Tour finals	0.9050353765487671	False
النهائيات	Major finals	0.9026554226875305	False
النهائيات	WTA career finals	0.8966041803359985	False
حياتها	Life	0.9891414642333984	True
حياتها	Early life	0.9852606654167175	False
حياتها	Early life and education	0.9771012663841248	False
حياتها	Life and career	0.96037358045578	False
حياتها	Early life and career	0.9393404722213745	False
حياتها	Biography	0.9244081974029541	False
حياتها	Personal life	0.9164155125617981	False
حياتها	Background	0.8316589593887329	False
حياتها	Early years	0.7703043818473816	False
حياتها	Career	0.6145254373550415	False
الشخصيات	Characters	0.9842856526374817	True
الشخصيات	Cast	0.9700360894203186	False
الشخصيات	People	0.9200533032417297	False
الشخصيات	Cast and characters	0.8850249648094177	False
الشخصيات	Voice cast	0.8754827976226807	False
الشخصيات	Premise	0.8303967118263245	False
الشخصيات	Plot	0.7999953627586365	False
الشخصيات	Summary	0.3496786653995514	False
الشخصيات	Gameplay	0.3162926435470581	False
الشخصيات	Episodes	0.29997438192367554	False
وصلة خارجية	External links	0.9949978590011597	True
وصلة خارجية	References	0.9925077557563782	False
وصلة خارجية	Bibliography	0.8383237719535828	False
وصلة خارجية	Further reading	0.5627039074897766	False
وصلة خارجية	Notes	0.4942459464073181	False
وصلة خارجية	See also	0.12562833726406097	False
وصلة خارجية	Season-by-season	0.055302467197179794	False
وصلة خارجية	Personnel	0.03960573300719261	False
وصلة خارجية	Honours	0.03213402256369591	False
وصلة خارجية	Biography	0.029700089246034622	False
قصة الفيلم	Plot	0.9856680631637573	True
قصة الفيلم	Cast	0.9628748297691345	False
قصة الفيلم	Main cast	0.8649891018867493	False
قصة الفيلم	Sequel	0.6977013349533081	False
قصة الفيلم	Cast and characters	0.499264121055603	False
قصة الفيلم	Plot summary	0.42179328203201294	False
قصة الفيلم	Synopsis	0.3280186951160431	False
قصة الفيلم	Premise	0.24704492092132568	False
قصة الفيلم	Production	0.1713058203458786	False
قصة الفيلم	Distribution	0.16612237691879272	False
أفلام	Film	0.9944722056388855	False
أفلام	Films	0.980544924736023	True
أفلام	Filmography	0.9660834670066833	False
أفلام	Television	0.5945586562156677	False
أفلام	In popular culture	0.29831111431121826	False
أفلام	Awards and nominations	0.13532206416130066	False
أفلام	Music	0.1274675577878952	False
أفلام	Career	0.10554548352956772	False
أفلام	Awards	0.10164044797420502	False
أفلام	Awards and honors	0.09823291003704071	False
الاستخدامات	Uses	0.9759185910224915	True
الاستخدامات	Applications	0.9708113670349121	False
الاستخدامات	Usage	0.9631971120834351	False
الاستخدامات	Medical uses	0.8276097774505615	False
الاستخدامات	Use	0.6773500442504883	False
الاستخدامات	Other uses	0.6771103143692017	False
الاستخدامات	Industrial uses	0.5585353374481201	False
الاستخدامات	Industrial applications	0.5506788492202759	False
الاستخدامات	Notes	0.5373627543449402	False
الاستخدامات	References	0.5311617255210876	False
الأسباب	Causes	0.9954090714454651	True
الأسباب	Cause	0.9908828139305115	False
مسيرته	Club career	0.9859289526939392	False
مسيرته	Career	0.9724704623222351	True
مسيرته	Early life and education	0.959604024887085	False
مسيرته	International career	0.9498456120491028	False
مسيرته	Life	0.9274497032165527	False
مسيرته	Biography	0.8973398804664612	False
مسيرته	Career statistics	0.8806301355361938	False
مسيرته	Life and career	0.8771058320999146	False
مسيرته	Early life	0.8027220964431763	False
مسيرته	Early career	0.796518862247467	False
الأسباب	Reasons	0.7888228297233582	False
الأسباب	Signs and symptoms	0.6262022256851196	False
الأسباب	Genetics	0.500597357749939	False
الأسباب	Risk factors	0.4086005389690399	False
الأسباب	Diagnosis	0.40104588866233826	False
الأسباب	Factors	0.29396119713783264	False
الأسباب	Pathophysiology	0.24837546050548553	False
الأسباب	Outcomes	0.17238152027130127	False
طاقم التمثيل	Cast	0.9963985681533813	True
طاقم التمثيل	Plot	0.9601609110832214	False
طاقم التمثيل	Production	0.9517255425453186	False
طاقم التمثيل	Voice cast	0.9264296293258667	False
طاقم التمثيل	Main cast	0.8715194463729858	False
طاقم التمثيل	Principal cast	0.7878996133804321	False
طاقم التمثيل	Synopsis	0.7533851265907288	False
طاقم التمثيل	Cast and characters	0.5824605226516724	False
طاقم التمثيل	Premise	0.522566556930542	False
طاقم التمثيل	Awards and nominations	0.44087740778923035	False
الحياة الشخصية	Personal life	0.997832715511322	True
الحياة الشخصية	Personal	0.9806551933288574	False
الحياة الشخصية	Life	0.8948358297348022	False
الحياة الشخصية	Early life and education	0.772310197353363	False
الحياة الشخصية	Early life	0.7374878525733948	False
الحياة الشخصية	Biography	0.38985034823417664	False
الحياة الشخصية	Personal life and other work	0.38531407713890076	False
الحياة الشخصية	Life and career	0.25778597593307495	False
الحياة الشخصية	Later life	0.24645522236824036	False
الحياة الشخصية	Family	0.22694100439548492	False
الخصائص	Characteristics	0.9863446950912476	True
الخصائص	Properties	0.9720829129219055	False
الخصائص	Features	0.6806687712669373	False
الخصائص	Specifications	0.4177318215370178	False
الخصائص	References	0.39553073048591614	False
الخصائص	Physical characteristics	0.3276618719100952	False
الخصائص	Reactions	0.28993821144104004	False
الخصائص	Structure	0.2776585817337036	False
الخصائص	Applications	0.2485506385564804	False
الخصائص	Structure and properties	0.20791415870189667	False
الاقتصاد	Economy	0.9965783953666687	True
الاقتصاد	Economics	0.9235147833824158	False
