secFrom	langTo	prob	count	rank
Administración y política	الديموغرافيا	0.0934491902589798	59	2.0
Administración y política	الجغرافيا	0.08887564390897751	7	3.0
Administración y política	جغرافيا	0.0846857950091362	9	4.0
Administración y política	السكان	0.057437147945165634	6	5.0
Aerolíneas y Destinos	مراجع	0.04442475363612175	7	1.0
Aerolíneas y Destinos	المصادر	0.03419685736298561	6	2.0
Aerolíneas y Destinos	طالع أيضا	0.03186605125665665	8	3.0
Aerolíneas y Destinos	نبذة تاريخية	0.02018476277589798	10	4.0
Aerolíneas y destinos	خطوط وشركات الطيران	0.984732449054718	46	1.0
Aerolíneas y destinos	الوجهات	0.976047694683075	8	2.0
Aerolíneas y destinos	شركات الطيران	0.9721492528915405	44	3.0
Aerolíneas y destinos	الخطوط الجوية والوجهات	0.96885085105896	10	4.0
Aerolíneas y destinos	شركات الطيران والوجهات	0.9576773643493652	14	5.0
Aeronave	الطائرة	0.9946324825286865	8	1.0
Aeronaves	التاريخ	0.21611301600933075	11	1.0
Aeronaves	مراجع	0.05537034571170807	6	2.0
Aeronaves	انظر أيضا	0.04810686036944389	6	3.0
Aeronaves y equipamiento	التاريخ	0.21255043148994446	6	1.0
Aeropuerto	وصلات خارجية	0.032923683524131775	10	1.0
Afición	تشكيلة الفريق	0.16488927602767944	11	1.0
Afición	التاريخ	0.05593571811914444	6	2.0
Afición	وصلات خارجية	0.02227347530424595	7	3.0
Afición	مراجع	0.013413884676992893	29	4.0
Afiliaciones	مراجع	0.053422845900058746	6	1.0
Agricultura	مراجع	0.016988111659884453	12	1.0
Algoritmo	مراجع	0.28462785482406616	6	1.0
Algunas publicaciones	التعليم	0.25428342819213867	54	1.0
Algunas publicaciones	مناصب وهيئات	0.2210783213376999	44	2.0
Algunas publicaciones	مراجع	0.16729749739170074	36	3.0
Algunas publicaciones	جوائز	0.11428174376487732	42	4.0
Algunas publicaciones	المراجع	0.09149203449487686	7	5.0
Alimentación	الغذاء	0.9614290595054626	18	1.0
Alimentación	التغذية	0.8324621915817261	8	2.0
Alimentación	انظر أيضاً	0.4872417747974396	74	3.0
Alimentación	التكاثر	0.39253246784210205	17	4.0
Alimentación	السلوك	0.3224225342273712	9	5.0
Alrededor del mundo	حول العالم	0.9572247862815857	14	1.0
Altura	انظر أيضًا	0.03345758467912674	10	1.0
Alumnos notables	مراجع	0.04696185886859894	6	1.0
Ambiente	مراجع	0.04095984250307083	9	1.0
Amenazas	الوصف	0.07910669595003128	8	1.0
Amenazas	أنظر أيضاً	0.06694237887859344	16	2.0
Amenazas	المراجع	0.06614679843187332	9	3.0
Amenazas	انظر أيضاً	0.05385290086269379	39	4.0
Amenazas	انظر أيضا	0.043280135840177536	8	5.0
América	أفريقيا	0.8594039082527161	18	1.0
América	أوروبا	0.794755756855011	18	2.0
América	انظر أيضًا	0.03025181032717228	9	3.0
América	مراجع	0.024832120165228844	7	4.0
Anatomía	التشريح	0.9629599452018738	6	1.0
Anatomía	الوصف	0.31046807765960693	7	2.0
Anatomía	الأهمية السريرية	0.25817543268203735	6	3.0
Anatomía	التصنيف	0.2228650599718094	15	4.0
Anatomía	مراجع	0.04456281661987305	20	5.0
Anatomía patológica	التشخيص	0.671840250492096	16	1.0
Anatomía patológica	الأعراض	0.43811458349227905	6	2.0
Anatomía patológica	العلامات والأعراض	0.3180380165576935	13	3.0
Anatomía patológica	العلاج	0.29855677485466003	24	4.0
Anatomía patológica	الوقاية	0.10465247184038162	7	5.0
Ancestros	النسب	0.9908453822135925	76	1.0
Ancestros	شجرة العائلة	0.970189094543457	6	2.0
Ancestros	المراجع	0.2340906411409378	21	3.0
Ancestros	حياته	0.2331240028142929	38	4.0
Ancestros	الأبناء	0.21217958629131317	10	5.0
Anexos	مراجع	0.373157799243927	10	1.0
Anime	الشخصيات	0.3109365999698639	9	1.0
Anime	القصة	0.2872408926486969	13	2.0
Anime	وصلات خارجية	0.05012720078229904	6	3.0
Anime	مراجع	0.034095995128154755	13	4.0
Antecedentes	الخلفية التاريخية	0.9886336326599121	36	1.0
Antecedentes	خلفية تاريخية	0.9874842762947083	20	2.0
Antecedentes	خلفية	0.9831774830818176	82	3.0
Antecedentes	الأسباب	0.9672039151191711	9	4.0
Antecedentes	الخلفية	0.9599477648735046	70	5.0
Antecedentes históricos	المراجع	0.04576324671506882	15	1.0
Antecedentes históricos	مراجع	0.045085545629262924	13	2.0
Antecedentes históricos	انظر أيضاً	0.01719346083700657	7	3.0
Antecedentes históricos	انظر أيضًا	0.01174051035195589	7	4.0
Antecedentes históricos	انظر أيضا	0.009714529849588871	6	5.0
Antecedentes y composición	تاريخ الإصدار	0.1650366336107254	6	1.0
Antecedentes y lanzamiento	تاريخ الإصدار	0.6134784817695618	9	1.0
Antecedentes y lanzamiento	الأداء التجاري	0.5210484266281128	7	2.0
Análisis	القصة	0.0893058031797409	10	1.0
Análisis	وصلات خارجية	0.030933262780308723	13	2.0
Análisis	مراجع	0.02721080183982849	29	3.0
Apariciones	الظهور	0.9758272171020508	14	1.0
Apariciones	مراجع	0.07559818774461746	21	2.0
Apariciones	المراجع	0.07345404475927353	8	3.0
Apariciones en otros medios	انظر أيضا	0.16159377992153168	6	1.0
Apariciones en otros medios	تاريخ النشر	0.12286703288555145	7	2.0
Apariencia	التاريخ	0.1380118578672409	6	1.0
Apariencia	المراجع	0.04256302863359451	7	2.0
Apariencia	مراجع	0.027995534241199493	12	3.0
Aplicaciones	التطبيقات	0.9952671527862549	80	1.0
Aplicaciones	تطبيقات	0.9886906147003174	37	2.0
Aplicaciones	الاستخدامات	0.9883977770805359	121	3.0
Aplicaciones	التصميم والتطوير	0.8814590573310852	20	4.0
Aplicaciones	المواصفات	0.8687382936477661	12	5.0
Aplicación	المراجع	0.13944092392921448	10	1.0
Argumento	القصة	0.9967228770256042	1197	1.0
Argumento	الحبكة	0.9911086559295654	66	2.0
Argumento	قصة الفيلم	0.9882789850234985	96	3.0
Argumento	ملخص القصة	0.9881347417831421	53	4.0
Argumento	قصة المسلسل	0.9831959009170532	34	5.0
Armamento	المستخدمون	0.04718414694070816	6	1.0
Armamento	انظر أيضا	0.026723839342594147	6	2.0
Armamento	مراجع	0.020289963111281395	6	3.0
Armas	مصادر	0.07262028008699417	9	1.0
Armas	القصة	0.06773995608091354	8	2.0
Armas	مراجع	0.05464405193924904	19	3.0
Armas	انظر أيضاً	0.03993435204029083	6	4.0
Arqueología	التاريخ	0.5234519839286804	11	1.0
Arqueología	مراجع	0.024955378845334053	13	2.0
Arquitectura	الهندسة المعمارية	0.9794511198997498	6	1.0
Arquitectura	العمارة	0.9483830332756042	9	2.0
Arquitectura	البناء	0.7420058846473694	7	3.0
Arquitectura	تاريخ	0.22048747539520264	13	4.0
Arquitectura	الاقتصاد	0.1352929323911667	8	5.0
Arte	التاريخ	0.23902520537376404	8	1.0
Arte	الاقتصاد	0.11128809303045273	6	2.0
Arte	أحداث	0.04416726529598236	6	3.0
Arte	انظر أيضًا	0.02172798290848732	6	4.0
Arte	الديموغرافيا	0.02148759365081787	69	5.0
Arte y Literatura	أحداث	0.0975988581776619	12	1.0
Arte y Literatura	مواليد	0.03231379762291908	10	2.0
Arte y cultura	التاريخ	0.11791156232357025	6	1.0
Arte y cultura	أحداث	0.03690957650542259	6	2.0
Arte y cultura	انظر أيضاً	0.02231946773827076	6	3.0
Arte y cultura	مراجع	0.008691399358212948	11	4.0
Arte y literatura	نال جائزة نوبل	0.10601244866847992	10	1.0
Arte y literatura	جوائز عالمية	0.07951021194458008	8	2.0
Arte y literatura	وفيات	0.06797371804714203	141	3.0
Arte y literatura	أحداث	0.06752939522266388	313	4.0
Arte y literatura	مراجع	0.05310869589447975	21	5.0
Artesanía	الديموغرافيا	0.061431802809238434	10	1.0
Artesanía	مراجع	0.033155348151922226	11	2.0
Artistas	مراجع	0.051180366426706314	10	1.0
Ascenso al poder	المراجع	0.04682065173983574	6	1.0
Ascensos y descensos	الترتيب	0.8963804841041565	34	1.0
Ascensos y descensos	الفرق	0.82708340883255	10	2.0
Ascensos y descensos	المباريات الفاصلة	0.5237653851509094	6	3.0
Ascensos y descensos	الفرق المشتركة والملاعب	0.4563122093677521	6	4.0
Ascensos y descensos	إحصائيات الموسم	0.11631156504154205	11	5.0
Asesinato	اغتياله	0.9912788271903992	8	1.0
Asesinato	مراجع	0.03272838890552521	12	2.0
Asia	أوروبا	0.927544355392456	18	1.0
Asia	أفريقيا	0.8470242619514465	19	2.0
Asia	أحداث	0.13129284977912903	10	3.0
Asia	مواليد	0.045854631811380386	7	4.0
Asia	انظر أيضا	0.03260526433587074	7	5.0
Asociaciones	الديموغرافيا	0.05693458765745163	9	1.0
Asociaciones	مراجع	0.04966939240694046	15	2.0
Aspectos de la serie	القصة	0.33889490365982056	9	1.0
Aspectos generales	مراجع	0.04398968443274498	6	1.0
Aspectos históricos, sociales y culturales	وصلات خارجية	0.07108155637979507	6	1.0
Aspectos históricos, sociales y culturales	مراجع	0.057787198573350906	17	2.0
Aspectos históricos, sociales y culturales	انظر أيضا	0.027257239446043968	6	3.0
Aspectos legales	ملخص	0.6416964530944824	7	1.0
Aspectos legales	انظر أيضاً	0.054637402296066284	6	2.0
Ataque	الهجوم	0.99381023645401	7	1.0
Ataque	الضحايا	0.14520151913166046	8	2.0
Ataque	ردود الفعل	0.03914807736873627	16	3.0
Ataque	انظر أيضاً	0.03216133639216423	6	4.0
Atracciones	انظر أيضاً	0.05042652413249016	7	1.0
Atracciones	مراجع	0.030625509098172188	12	2.0
Atracciones turísticas	انظر أيضاً	0.03327097371220589	6	1.0
Atracciones turísticas	مراجع	0.03040168061852455	6	2.0
Atractivos	انظر أيضاً	0.05495616793632507	6	1.0
Atractivos turísticos	انظر أيضاً	0.0390007421374321	11	1.0
Audiencias	مراجع	0.05678100138902664	7	1.0
Audiencias	وصلات خارجية	0.05031320080161095	6	2.0
Automóviles	القصة	0.054827943444252014	6	1.0
Automóviles	مراجع	0.04310453310608864	7	2.0
Autopistas importantes	مراجع	0.04398162290453911	18	1.0
Avicultura	انظر أيضا	0.05099694803357124	7	1.0
Aviones	التاريخ	0.23544852435588837	7	1.0
Ayuntamiento	الديموغرافيا	0.036574650555849075	43	1.0
Ayuntamiento	مراجع	0.0140113839879632	42	2.0
Banda Sonora	القصة	0.06839078664779663	9	1.0
Banda Sonora	مراجع	0.051472436636686325	9	2.0
Banda sonora	الموسيقى	0.9562458992004395	8	1.0
Banda sonora	الموسيقى التصويرية	0.8557908535003662	7	2.0
Banda sonora	الإنتاج	0.7156181931495667	34	3.0
Banda sonora	طاقم التمثيل	0.6370729207992554	70	4.0
Banda sonora	الإصدار	0.4330851435661316	15	5.0
Bandera	مراجع	0.03309362381696701	9	1.0
Banderas históricas	أعلام سابقة	0.9879181981086731	11	1.0
Banderas históricas	معنى العلم	0.5371903777122498	12	2.0
Banderas históricas	التاريخ	0.46607014536857605	6	3.0
Barrios	المدن التوأمة	0.08685435354709625	11	1.0
Barrios	التاريخ	0.07800635695457458	8	2.0
Barrios	الديموغرافيا	0.05555017665028572	27	3.0
Barrios	وصلات خارجية	0.05440785363316536	9	4.0
Barrios	انظر أيضاً	0.04705444723367691	40	5.0
Batalla	المعركة	0.9965167045593262	16	1.0
Bebidas	مراجع	0.025079892948269844	7	1.0
Beneficios	المراجع	0.07055769115686417	9	1.0
Bibliografía	المراجع	0.9918704032897949	1007	1.0
Bibliografía	كتابات أخرى	0.9887053370475769	86	2.0
Bibliografía	مصادر	0.9854495525360107	509	3.0
Bibliografía	المصادر	0.9822497367858887	410	4.0
Bibliografía	وصلات خارجية	0.9777076244354248	624	5.0
Bibliografía adicional	المراجع	0.9908505082130432	35	1.0
Bibliografía adicional	مراجع	0.9839521050453186	57	2.0
Bibliografía adicional	مصادر	0.935218334197998	8	3.0
Bibliografía adicional	وصلات خارجية	0.9181026816368103	17	4.0
Bibliografía adicional	المصادر	0.893733561038971	8	5.0
Bibliografía complementaria	مراجع	0.9703032374382019	12	1.0
Bibliografía complementaria	المراجع	0.9187349677085876	9	2.0
Bibliografía complementaria	انظر أيضا	0.6670292615890503	7	3.0
Bibliografía complementaria	انظر أيضاً	0.23077605664730072	7	4.0
Bibliografía consultada	المراجع	0.9142172336578369	6	1.0
Bibliografía recomendada	مراجع	0.8833295702934265	8	1.0
Bibliografía relacionada	مراجع	0.6480709910392761	7	1.0
Bibliografía utilizada	المراجع	0.9335955381393433	9	1.0
Bibliografía utilizada	مراجع	0.8780052661895752	20	2.0
Bibliografía utilizada	وصلات خارجية	0.6236122846603394	6	3.0
Bienestar social	الديموغرافيا	0.18217609822750092	51	1.0
Bienestar social	التاريخ	0.02143285423517227	10	2.0
Bienestar social	مراجع	0.018262723460793495	58	3.0
Billetes	العملات المعدنية	0.5979167222976685	6	1.0
Billetes	تاريخ	0.17957638204097748	6	2.0
Billetes	التاريخ	0.08149828761816025	14	3.0
Billetes	مراجع	0.05420532077550888	20	4.0
Biografía	السيرة الذاتية	0.9926235675811768	435	1.0
Biografía	حياته	0.972304105758667	799	2.0
Biografía	سيرته	0.9716407656669617	155	3.0
Biografía	السيرة	0.9471505284309387	64	4.0
Biografía	سيرة	0.9388186931610107	52	5.0
Biografía deportiva	إنجازاتها	0.07777627557516098	20	1.0
Biografía y carrera	مراجع	0.022369306534528732	8	1.0
Biología	التصنيف	0.11044254899024963	8	1.0
Biología	انظر أيضا	0.05163053423166275	6	2.0
Biología	مراجع	0.03223639726638794	12	3.0
Biología	انظر أيضاً	0.03202962502837181	11	4.0
Biología	المراجع	0.02721169777214527	6	5.0
Biología y ecología	الوصف	0.306608647108078	8	1.0
Biología y ecología	التصنيف	0.1900871843099594	8	2.0
Biología y ecología	المراجع	0.02380630001425743	12	3.0
Biología y ecología	مراجع	0.015479990281164646	6	4.0
Bioquímica	المراجع	0.022911377251148224	7	1.0
Biosíntesis	المراجع	0.03839363902807236	6	1.0
Breve historia	مراجع	0.026872429996728897	8	1.0
Cabezas de serie	النتائج	0.8367342352867126	13	1.0
Cabezas de serie	الأبطال	0.670821487903595	6	2.0
Cabezas de serie	الكبار	0.346579372882843	27	3.0
Cabezas de serie	الشباب	0.05729948729276657	7	4.0
Calendario	الجدول الزمني	0.9869948029518127	7	1.0
Calendario	النتائج	0.7062540650367737	34	2.0
Calendario	مرحلة خروج المغلوب	0.4586475193500519	19	3.0
Calendario	مرحلة المجموعات	0.12139814347028732	23	4.0
Calendario	الفرق والسائقين	0.04698484390974045	6	5.0
Calendario de presentaciones	الفرق والسائقين	0.8216341733932495	7	1.0
Calendario de presentaciones	النتائج	0.4463079571723938	6	2.0
Calendario y resultados	المباريات	0.9667092561721802	8	1.0
Calendario y resultados	الفرق المتأهلة	0.8506860136985779	8	2.0
Calendario y resultados	الأماكن	0.5157244801521301	9	3.0
Calendario y resultados	مراجع	0.033158913254737854	7	4.0
Cambios	الفرق والسائقين	0.879498302936554	7	1.0
Cambios	النتائج	0.20007091760635376	6	2.0
Camino a la final	الطريق إلى النهائي	0.9717208743095398	10	1.0
Camino a la final	المباراة	0.757106363773346	9	2.0
Campeonato	النتائج	0.7118960022926331	9	1.0
Campeonato Mundial	مراجع	0.058668650686740875	8	1.0
Campeonato de constructores	طالع أيضا	0.04103487730026245	12	1.0
Campeonatos y logros	بطولات وجوائز	0.9846864938735962	19	1.0
Campeonatos y logros	البطولات والإنجازات	0.9836588501930237	22	2.0
Campeonatos y logros	في المصارعة	0.9272924065589905	53	3.0
Campeonatos y logros	بطولاته و أنجازاته	0.7745224833488464	7	4.0
Campeonatos y logros	سجل الفنون القتالية المختلطة	0.7338883280754089	7	5.0
Campeones	الأبطال	0.9930099248886108	8	1.0
Campeones	النتائج	0.792812705039978	13	2.0
Campeones	مراجع	0.0570298433303833	10	3.0
Campeones	مصادر	0.05528947710990906	7	4.0
Campeones	وصلات خارجية	0.048011548817157745	17	5.0
Campeones defensores	الأبطال	0.9405865669250488	6	1.0
Campeones defensores	النتائج	0.7006799578666687	8	2.0
Campeones mundiales	تدرج الأرقام القياسية للمسافة	0.15105362236499786	6	1.0
Campeones mundiales	مراجع	0.03813496232032776	11	2.0
Campeones olímpicos	تدرج الأرقام القياسية للمسافة	0.052514851093292236	6	1.0
Campeones olímpicos	مراجع	0.027632178738713264	9	2.0
Campeón	البطل	0.9961890578269958	38	1.0
Campeón	الفائز	0.9939488172531128	21	2.0
Campeón	النهائي	0.9917829036712646	37	3.0
Campeón	دور خروج المغلوب	0.9367349147796631	7	4.0
Campeón	مرحلة خروج المغلوب	0.5573216080665588	39	5.0
Campus	الحرم الجامعي	0.9934141635894775	7	1.0
Campus	تاريخ الجامعة	0.35003259778022766	7	2.0
Campus	التاريخ	0.16897182166576385	7	3.0
Campus	إحصائيات	0.05347594618797302	6	4.0
Campus	انظر أيضًا	0.03564991056919098	7	5.0
Canciones	القصة	0.10370112210512161	7	1.0
Canciones	مراجع	0.09752719104290009	14	2.0
Candidatos	المرشحون	0.9773297309875488	6	1.0
Candidatos	النتائج	0.9459888339042664	7	2.0
Candidaturas	مراجع	0.025609130039811134	6	1.0
Cantera	مراجع	0.03750487416982651	7	1.0
Capital	الديموغرافيا	0.13867391645908356	14	1.0
Capital	مراجع	0.037839677184820175	15	2.0
Capítulos	القصة	0.6978263854980469	13	1.0
Capítulos	أنظر ايضا	0.061116717755794525	28	2.0
Capítulos	روابط خارجية	0.04665990546345711	9	3.0
Capítulos	مراجع	0.03517627716064453	13	4.0
Caracteres	أجناس	0.08465980738401413	8	1.0
Caracteres	أنظر أيضاً	0.040008001029491425	15	2.0
Caracterización	المراجع	0.026953937485814095	6	1.0
Caracterización	انظر أيضا	0.024964889511466026	6	2.0
Caracterización	مراجع	0.01910368911921978	8	3.0
Características	خصائص	0.9761064648628235	30	1.0
Características	الخصائص	0.9749509692192078	110	2.0
Características	الميزات	0.9644066691398621	17	3.0
Características	المميزات	0.9621149301528931	38	4.0
Características	ملامح الصوت	0.843294084072113	49	5.0
Características clínicas	العلاج	0.2554691731929779	10	1.0
Características destacables	اقرأ أيضا	0.04596390575170517	10	1.0
Características destacables	المراجع	0.03708690032362938	7	2.0
Características destacables	مراجع	0.03598698601126671	7	3.0
Características destacables	انظر أيضا	0.022121652960777283	6	4.0
Características destacables	المصادر الخارجية	0.016276834532618523	18	5.0
Características físicas	خصائص	0.9550085663795471	12	1.0
Características físicas	خصائصه	0.9473020434379578	6	2.0
Características físicas	الصفات الفيزيائية	0.9412859082221985	7	3.0
Características físicas	الخصائص الفيزيائية	0.931352972984314	8	4.0
Características físicas	الخصائص	0.8935823440551758	8	5.0
Características generales	التاريخ	0.11496085673570633	9	1.0
Características generales	انظر أيضاً	0.07634411007165909	12	2.0
Características generales	مراجع	0.039681773632764816	17	3.0
Características generales	المراجع	0.022126976400613785	11	4.0
Características generales	انظر أيضا	0.020732229575514793	10	5.0
Características orbitales	التسمية	0.08736351877450943	6	1.0
Características orbitales	مراجع	0.07990126311779022	9	2.0
Características orbitales	المراجع	0.046362265944480896	7	3.0
Características principales	الاستخدامات	0.6988455653190613	9	1.0
Características principales	تاريخ	0.11372759193181992	6	2.0
Características principales	مراجع	0.06487032771110535	13	3.0
Características principales	المصادر	0.04547953978180885	6	4.0
Características principales	المراجع	0.03170491382479668	10	5.0
Características químicas	التاريخ	0.11835473775863647	6	1.0
Características químicas	المراجع	0.03572729229927063	6	2.0
Características técnicas	مصادر	0.21282227337360382	6	1.0
Características técnicas	التاريخ	0.14341947436332703	6	2.0
Características técnicas	مراجع	0.10735545307397842	13	3.0
Características técnicas	وصلات خارجية	0.06121828407049179	6	4.0
Carrera	المسيرة الاحترافية	0.9823410511016846	174	1.0
Carrera	فرق لعب لها	0.98031085729599	253	2.0
Carrera	حياتها المهنية	0.9752827882766724	29	3.0
Carrera	المهنة	0.9717509746551514	22	4.0
Carrera	الحياة المهنية	0.9661296606063843	19	5.0
Carrera Profesional	المسيرة الاحترافية	0.9567063450813293	14	1.0
Carrera académica	مناصب وهيئات	0.8117746114730835	6	1.0
Carrera académica	التعليم	0.7948535084724426	6	2.0
Carrera amateur	الميداليات	0.43069469928741455	9	1.0
Carrera amateur	مراجع	0.04128763824701309	8	2.0
Carrera artística	مراجع	0.024617696180939674	18	1.0
Carrera artística	المراجع	0.023104874417185783	7	2.0
Carrera cinematográfica	أفلامه	0.916851282119751	6	1.0
Carrera cinematográfica	أعماله	0.7794477343559265	7	2.0
Carrera cinematográfica	الأعمال	0.6642519235610962	13	3.0
Carrera cinematográfica	المراجع	0.03282706066966057	8	4.0
Carrera cinematográfica	مراجع	0.025964736938476562	16	5.0
Carrera como actor	الأعمال	0.23441879451274872	6	1.0
Carrera como actor	مراجع	0.023404676467180252	9	2.0
Carrera como actriz	مراجع	0.038642123341560364	6	1.0
Carrera como entrenador	مسيرته التدريبية	0.9565874338150024	7	1.0
Carrera como entrenador	المسيرة الاحترافية	0.4041169285774231	8	2.0
Carrera como entrenador	مراجع	0.049820274114608765	6	3.0
Carrera de exhibición	الترتيب	0.034976813942193985	6	1.0
Carrera deportiva	المسيرة الاحترافية	0.9830909371376038	28	1.0
Carrera deportiva	مسيرته	0.9783635139465332	6	2.0
Carrera deportiva	الميداليات	0.9435559511184692	125	3.0
Carrera deportiva	إحصائيات المسيرة	0.8865973353385925	9	4.0
Carrera deportiva	سباقات شارك فيها	0.8027399182319641	28	5.0
Carrera en artes marciales mixtas	سجل الفنون القتالية المختلطة	0.914661169052124	6	1.0
Carrera internacional	الميداليات	0.8046093583106995	10	1.0
Carrera internacional	المسيرة الاحترافية	0.3539724051952362	11	2.0
Carrera internacional	فرق لعب لها	0.07890725135803223	9	3.0
Carrera internacional	مراجع	0.05180443823337555	28	4.0
Carrera literaria	مراجع	0.02463226392865181	6	1.0
Carrera militar	التعليم	0.23590631783008575	6	1.0
Carrera militar	مصادر	0.03217172622680664	7	2.0
Carrera militar	مراجع	0.029879281297326088	9	3.0
Carrera militar	وفاته	0.016782192513346672	8	4.0
Carrera musical	المسيرة الفنية	0.6460002660751343	6	1.0
Carrera musical	ديسكوغرافيا	0.5922479629516602	9	2.0
Carrera musical	الألبومات	0.29889777302742004	9	3.0
Carrera musical	حياته	0.2857695519924164	7	4.0
Carrera musical	حياتها	0.18798428773880005	6	5.0
Carrera política	الحياة السياسية	0.9878928065299988	7	1.0
Carrera política	حياته السياسية	0.9869662523269653	14	2.0
Carrera política	مناصب	0.3715135455131531	6	3.0
Carrera política	حياته	0.3678649365901947	15	4.0
Carrera política	التعليم	0.12777787446975708	36	5.0
Carrera profesional	المسيرة الاحترافية	0.9410110116004944	34	1.0
Carrera profesional	فرق لعب لها	0.9394877552986145	16	2.0
Carrera profesional	الحياة المهنية	0.9299827218055725	6	3.0
Carrera profesional	الأعمال	0.4779147505760193	11	4.0
Carrera profesional	التعليم	0.2687130868434906	8	5.0
Carrera tenística	روابط إضافية	0.020012211054563522	6	1.0
Carreteras	مراجع	0.035002823919057846	66	1.0
Carácter	مراجع	0.032404426485300064	7	1.0
Casting	طاقم التمثيل	0.9822580814361572	7	1.0
Casting	القصة	0.16245892643928528	12	2.0
Casting	مراجع	0.03695550560951233	9	3.0
Categorías	الفئات	0.9886285066604614	8	1.0
Categorías	مراجع	0.36205342411994934	9	2.0
Categorías	انظر أيضا	0.03936082869768143	7	3.0
Categorías inferiores	تشكيلة الفريق	0.05597354844212532	9	1.0
Categorías inferiores	المراجع	0.03080645017325878	6	2.0
Categorías inferiores	الإنجازات	0.029594406485557556	7	3.0
Categorías inferiores	مراجع	0.01662445440888405	16	4.0
Catálogo de obras	حياته	0.09372659027576447	11	1.0
Causa	العلاج	0.10877606272697449	9	1.0
