secFrom	langTo	prob	count	rank
Accidentes e incidentes	Flotte	0.5115159153938293	53	5.0
Accionariado	Histoire	0.1712118238210678	22	1.0
Acciones	Actions	0.9973843693733215	11	1.0
Acciones	Historique	0.045523643493652344	6	2.0
Acciones	Notes et références	0.02667631022632122	18	3.0
Accionistas	Histoire	0.4687761068344116	28	1.0
Accionistas	Notes et références	0.050187502056360245	13	2.0
Accionistas	Références	0.0501323938369751	10	3.0
Acción	Action	0.9825038313865662	20	1.0
Acción	Galerie	0.06096647307276726	11	2.0
Acción	Notes et références	0.039909571409225464	10	3.0
Acción política	Notes et références	0.019428862258791924	6	1.0
Aceptación	Fiche technique	0.03314392641186714	6	1.0
Aceptación	Distribution	0.02866930328309536	9	2.0
Acogida	Accueil	0.9850821495056152	14	1.0
Acogida	Réception	0.9496145248413086	7	2.0
Acogida	Production	0.2987978458404541	13	3.0
Acogida	Bande originale	0.16597390174865723	7	4.0
Acogida	Synopsis	0.0663423240184784	36	5.0
Acontecimientos	Événements	0.993370771408081	2981	1.0
Acontecimientos	Évènements	0.9825939536094666	108	2.0
Acontecimientos	Contexte	0.7485681176185608	12	3.0
Acontecimientos	Histoire	0.6860751509666443	30	4.0
Acontecimientos	Personnages significatifs	0.6503022909164429	196	5.0
Acontecimientos históricos	Personnages significatifs	0.8979955315589905	7	1.0
Acontecimientos históricos	Inventions, découvertes, introductions	0.07106183469295502	7	2.0
Acontecimientos importantes	Histoire	0.9636604189872742	7	1.0
Acontecimientos recientes	Notes et références	0.1079443022608757	6	1.0
Acontecimientos relevantes	Personnages significatifs	0.9492393732070923	16	1.0
Acontecimientos relevantes	Événements	0.9002378582954407	16	2.0
Acontecimientos relevantes	Inventions, découvertes, introductions	0.25769492983818054	11	3.0
Acontecimientos relevantes	Notes et références	0.18013615906238556	8	4.0
Acontecimientos sin fechas	Événements	0.7564061284065247	6	1.0
Actividad	Activité	0.9938749670982361	13	1.0
Actividad	Activités	0.9911103248596191	8	2.0
Actividad	Biographie	0.707309901714325	18	3.0
Actividad	Histoire	0.5058702826499939	24	4.0
Actividad	Voir aussi	0.07040282338857651	8	5.0
Actividad académica	Biographie	0.24931912124156952	12	1.0
Actividad científica	Notes et références	0.021400894969701767	7	1.0
Actividad económica	Économie	0.9889651536941528	18	1.0
Actividad económica	Démographie	0.4074628949165344	12	2.0
Actividad económica	Population	0.0985628068447113	9	3.0
Actividad económica	Histoire	0.09460216015577316	35	4.0
Actividad económica	Géographie	0.09319260716438293	39	5.0
Actividad literaria	Biographie	0.7147024273872375	19	1.0
Actividad política	Biographie	0.8202842473983765	88	1.0
Actividad política	Publications	0.032223064452409744	8	2.0
Actividad política	Œuvres	0.024574384093284607	6	3.0
Actividad política	Références	0.02248421311378479	12	4.0
Actividad política	Notes et références	0.02077779360115528	64	5.0
Actividad posterior	Biographie	0.09560157358646393	8	1.0
Actividad profesional	Biographie	0.7884116172790527	30	1.0
Actividad profesional	Notes et références	0.01826999895274639	29	2.0
Actividad pública	Biographie	0.19637556374073029	6	1.0
Actividad volcánica	Géographie	0.4907272756099701	13	1.0
Actividad volcánica	Histoire	0.4167245626449585	9	2.0
Actividades	Activités	0.997035026550293	81	1.0
Actividades	Activité	0.7929800748825073	6	2.0
Actividades	Missions	0.6250264644622803	6	3.0
Actividades	Biographie	0.5347608923912048	15	4.0
Actividades	Objectifs	0.39948317408561707	11	5.0
Actividades deportivas	Histoire	0.03701377287507057	11	1.0
Actividades deportivas	Géographie	0.03518911078572273	8	2.0
Actividades deportivas	Notes et références	0.029706237837672234	12	3.0
Actividades económicas	Notes et références	0.8376446962356567	10	1.0
Actividades económicas	Démographie	0.22109819948673248	7	2.0
Actividades económicas	Histoire	0.035206202417612076	16	3.0
Actividades económicas	Géographie	0.035123638808727264	25	4.0
Actividades políticas	Biographie	0.20173892378807068	11	1.0
Actividades recreativas	Notes et références	0.060156192630529404	6	1.0
Activismo	Vie privée	0.6900753974914551	7	1.0
Activismo	Biographie	0.5802473425865173	72	2.0
Activismo	Publications	0.1271420568227768	8	3.0
Activismo	Discographie	0.061327047646045685	13	4.0
Activismo	Filmographie	0.05841703712940216	24	5.0
Activismo político	Biographie	0.4514993727207184	22	1.0
Activismo político	Bibliographie	0.060373853892087936	9	2.0
Activismo político	Notes et références	0.02072610706090927	21	3.0
Activismo social	Biographie	0.36046385765075684	10	1.0
Actor	Filmographie	0.6070604920387268	11	1.0
Actor	Biographie	0.16823363304138184	14	2.0
Actores	Distribution	0.9887049794197083	55	1.0
Actores	Commentaires	0.7169789671897888	7	2.0
Actores	Synopsis	0.6038894057273865	51	3.0
Actores	Production	0.4037906229496002	11	4.0
Actores	Autour du film	0.3175118863582611	6	5.0
Actores de voz	Distribution	0.9646193981170654	9	1.0
Actores de voz	Épisodes	0.22261592745780945	8	2.0
Actores principales	Distribution	0.9729242324829102	6	1.0
Actores principales	Fiche technique	0.07244651764631271	6	2.0
Actores y personajes	Distribution	0.9625970721244812	9	1.0
Actores y personajes	Épisodes	0.2744019329547882	6	2.0
Actores y personajes	Synopsis	0.11620097607374191	8	3.0
Actores, personajes y créditos	Distribution	0.9587070345878601	9	1.0
Actores, personajes y créditos	Production	0.9086313247680664	7	2.0
Actores, personajes y créditos	Synopsis	0.8983296751976013	9	3.0
Actores, personajes y créditos	Autour du film	0.668569028377533	6	4.0
Actores, personajes y créditos	Fiche technique	0.17954331636428833	8	5.0
Actos de apertura	Premières parties	0.9790088534355164	16	1.0
Actos de apertura	Dates de la tournée	0.4375540614128113	16	2.0
Actos de apertura	Programme	0.06639525294303894	12	3.0
Actuaciones	Filmographie	0.5676237940788269	11	1.0
Actuaciones	Biographie	0.23878924548625946	23	2.0
Actuaciones	Discographie	0.10233531892299652	8	3.0
Actuaciones	Notes et références	0.02487977221608162	21	4.0
Actuaciones en directo	Clip	0.3866996169090271	6	1.0
Actuaciones en directo	Discographie	0.23788107931613922	7	2.0
Actuaciones en directo	Historique de sortie	0.23736371099948883	6	3.0
Actuaciones en directo	Classements	0.12208171933889389	7	4.0
Actuaciones en directo	Biographie	0.04783808812499046	6	5.0
Actuación	Carrière	0.9306847453117371	9	1.0
Actuación	Filmographie	0.9227217435836792	26	2.0
Actuación	Voix françaises	0.6017226576805115	7	3.0
Actuación	Biographie	0.5867257118225098	26	4.0
Actuación	Discographie	0.03786179795861244	10	5.0
Actuación de los jugadores en el torneo	Simple messieurs	0.9772320985794067	19	1.0
Actuación de los jugadores en el torneo	Faits marquants	0.9552944898605347	19	2.0
Actuación de los jugadores en el torneo	Simple dames	0.9383612275123596	19	3.0
Actuación de los jugadores en el torneo	Double dames	0.8993268609046936	19	4.0
Actuación de los jugadores en el torneo	Double messieurs	0.887116014957428	19	5.0
Actuación política	Notes et références	0.019428862258791924	6	1.0
Actualidad	Géographie	0.5764392018318176	28	1.0
Actualidad	Organisation	0.42573443055152893	14	2.0
Actualidad	Biographie	0.39790114760398865	78	3.0
Actualidad	Histoire	0.3613380193710327	172	4.0
Actualidad	Membres	0.22977875173091888	9	5.0
Actualizaciones	Développement	0.9542807936668396	6	1.0
Actualizaciones	Système de jeu	0.5814573764801025	17	2.0
Actualizaciones	Licences	0.3372826874256134	6	3.0
Actualizaciones	Accueil	0.14542418718338013	9	4.0
Actualizaciones	Notes et références	0.09556372463703156	21	5.0
Actualmente	Histoire	0.03141198307275772	13	1.0
Acuariología	Notes et références	0.036418695002794266	10	1.0
Acuerdos	Notes et références	0.02173253335058689	8	1.0
Acuerdos de código compartido	Destinations	0.384365051984787	10	1.0
Acuerdos de código compartido	Histoire	0.17004258930683136	11	2.0
Acuerdos de código compartido	Notes et références	0.07910530269145966	7	3.0
Acuerdos de código compartido	Flotte	0.015123417600989342	18	4.0
Acusaciones	Notes et références	0.03541049361228943	7	1.0
Adaptaciones	Adaptations	0.9986366629600525	174	1.0
Adaptaciones	Adaptation	0.9937900900840759	20	2.0
Adaptaciones	Adaptation cinématographique	0.9808771014213562	11	3.0
Adaptaciones	Adaptations cinématographiques	0.975500762462616	14	4.0
Adaptaciones	Autour du film	0.8238000869750977	19	5.0
Adaptaciones a otros medios	Apparitions dans d'autres médias	0.9931291937828064	7	1.0
Adaptaciones a otros medios	Adaptations	0.9919100403785706	9	2.0
Adaptaciones a otros medios	Biographie du personnage	0.5625895261764526	9	3.0
Adaptaciones a otros medios	Personnages	0.23504096269607544	6	4.0
Adaptaciones a otros medios	Notes et références	0.18800507485866547	29	5.0
Adaptaciones al cine	Notes et références	0.073753222823143	15	1.0
Adaptaciones al cine	Biographie	0.035221368074417114	8	2.0
Adaptaciones cinematográficas	Adaptations cinématographiques	0.9929613471031189	16	1.0
Adaptaciones cinematográficas	Adaptations	0.9925139546394348	36	2.0
Adaptaciones cinematográficas	Adaptations au cinéma	0.9885804057121277	7	3.0
Adaptaciones cinematográficas	Filmographie	0.8649356961250305	9	4.0
Adaptaciones cinematográficas	Œuvres	0.5717887282371521	58	5.0
Adaptación	Adaptations	0.992202877998352	7	1.0
Adaptación	Notes et références	0.2652587592601776	17	2.0
Adaptación	Autour du film	0.24461854994297028	8	3.0
Adaptación	Synopsis	0.15161384642124176	20	4.0
Adaptación	Distribution	0.12150474637746811	18	5.0
Adaptación al cine	Notes et références	0.08704069256782532	14	1.0
Adaptación al cine	Résumé	0.06480573862791061	17	2.0
Adaptación cinematográfica	Adaptation cinématographique	0.9976293444633484	17	1.0
Adaptación cinematográfica	Adaptation	0.9964249730110168	19	2.0
Adaptación cinematográfica	Adaptations	0.9912137389183044	18	3.0
Adaptación cinematográfica	Analyse	0.52793288230896	9	4.0
Adaptación cinematográfica	Personnages	0.27253225445747375	24	5.0
Adaptación televisiva	Notes et références	0.09425660967826843	14	1.0
Además	Autres	0.9923143982887268	6	1.0
Además	Toponyme	0.2826760411262512	17	2.0
Además	Patronyme	0.12895652651786804	14	3.0
Además	Prénom	0.12283813208341599	7	4.0
Además	Musique	0.09855363517999649	7	5.0
Administración	Politique et administration	0.987555205821991	296	1.0
Administración	Administration	0.9668899774551392	917	2.0
Administración	Subdivisions administratives	0.9635031223297119	309	3.0
Administración	Politique	0.89972984790802	42	4.0
Administración	Divisions administratives	0.8693594932556152	18	5.0
Administración local	Administration	0.8808336853981018	14	1.0
Administración local	Démographie	0.16461117565631866	11	2.0
Administración local	Géographie	0.05439448729157448	17	3.0
Administración local	Histoire	0.02669181488454342	19	4.0
Administración local	Notes et références	0.021305246278643608	13	5.0
Administración municipal	Administration	0.8228632807731628	8	1.0
Administración municipal	Économie	0.6882829666137695	8	2.0
Administración municipal	Culture	0.1763269603252411	7	3.0
Administración municipal	Géographie	0.14120152592658997	9	4.0
Administración municipal	Histoire	0.024819092825055122	11	5.0
Administración política	Administration	0.8641431927680969	8	1.0
Administración política	Géographie	0.1335887610912323	14	2.0
Administración política	Culture	0.10149002075195312	6	3.0
Administración política	Histoire	0.059010714292526245	14	4.0
Administración y gobierno local	Histoire	0.02958192676305771	8	1.0
Administración y política	Politique	0.9586573839187622	20	1.0
Administración y política	Administration	0.9417863488197327	143	2.0
Administración y política	Politique et administration	0.8810287117958069	84	3.0
Administración y política	Démographie	0.716101884841919	214	4.0
Administración y política	Économie	0.6766692399978638	241	5.0
Adopción	Notes et références	0.01598406210541725	14	1.0
Adquisiciones	Histoire	0.2845461964607239	19	1.0
Adquisiciones	Notes et références	0.044170767068862915	10	2.0
Adquisiciones	Références	0.037861280143260956	9	3.0
Aerolíneas	Situation	0.026783347129821777	13	1.0
Aerolíneas y Destinos	Compagnies et destinations	0.9930986762046814	23	1.0
Aerolíneas y Destinos	Compagnies aériennes et destinations	0.9894580841064453	21	2.0
Aerolíneas y Destinos	Histoire	0.17069628834724426	27	3.0
Aerolíneas y Destinos	Galerie	0.03983766585588455	14	4.0
Aerolíneas y Destinos	Accès	0.03223598748445511	11	5.0
Aerolíneas y destinos	Compagnies et destinations	0.995732843875885	287	1.0
Aerolíneas y destinos	Compagnies aériennes et destinations	0.9951658248901367	306	2.0
Aerolíneas y destinos	Compagnies aériennes	0.952962338924408	33	3.0
Aerolíneas y destinos	Destinations	0.9456618428230286	33	4.0
Aerolíneas y destinos	Statistiques	0.4668257236480713	76	5.0
Aeronave	Enquête	0.7928828001022339	11	1.0
Aeronave	Déroulement des faits	0.1194646880030632	10	2.0
Aeronave	Victimes	0.10712901502847672	8	3.0
Aeronave	Notes et références	0.04326799511909485	20	4.0
Aeronave	Réactions	0.014551324769854546	7	5.0
Aeronaves	Aéronefs	0.9936075210571289	10	1.0
Aeronaves	Historique	0.3590516448020935	15	2.0
Aeronaves	Histoire	0.12463480234146118	17	3.0
Aeronaves	Organisation	0.06289014965295792	8	4.0
Aeronaves	Notes et références	0.021466253325343132	30	5.0
Aeronaves similares	Notes et références	0.4675966799259186	6	1.0
Aeronaves similares	Variantes	0.12928763031959534	10	2.0
Aeronaves y equipamiento	Aéronefs	0.9571831822395325	10	1.0
Aeronaves y equipamiento	Histoire	0.5114592909812927	11	2.0
Aeronaves y equipamiento	Notes et références	0.018364178016781807	10	3.0
Aeropuerto	Transports	0.9776211380958557	6	1.0
Aeropuerto	Démographie	0.11741065233945847	13	2.0
Aeropuerto	Économie	0.09547921270132065	13	3.0
Aeropuerto	Géographie	0.06830906867980957	16	4.0
Aeropuerto	Notes et références	0.051871560513973236	20	5.0
Aeropuertos cercanos	Situation	0.7979670763015747	9	1.0
Aeropuertos cercanos	Compagnies aériennes et destinations	0.6151219606399536	6	2.0
Aficionados	Palmarès	0.020363986492156982	6	1.0
Aficiones	Biographie	0.12324953824281693	8	1.0
Aficiones	Notes et références	0.08470739424228668	6	2.0
Afición	Stade	0.26252639293670654	9	1.0
Afición	Histoire	0.23468166589736938	50	2.0
Afición	Culture populaire	0.23364107310771942	9	3.0
Afición	Personnalités du club	0.17699158191680908	20	4.0
Afición	Joueurs et personnalités du club	0.17149728536605835	17	5.0
Afición y rivalidades	Joueurs et personnalités du club	0.5893654227256775	7	1.0
Afición y rivalidades	Histoire	0.4824684262275696	10	2.0
Afición y rivalidades	Palmarès	0.02970416471362114	6	3.0
Afiliaciones	Histoire	0.04724949970841408	10	1.0
Afiliaciones	Palmarès	0.015638547018170357	12	2.0
Afiliación	Notes et références	0.02104751393198967	9	1.0
Afinación	Notes et références	0.0722530409693718	7	1.0
Afluentes	Affluents	0.9958375692367554	71	1.0
Afluentes	Hydrologie	0.8918129205703735	22	2.0
Afluentes	Géographie	0.4537583887577057	102	3.0
Afluentes	Villes traversées	0.3748035728931427	16	4.0
Afluentes	Histoire	0.31964805722236633	27	5.0
Afluentes principales	Voir aussi	0.15395262837409973	7	1.0
Afluentes principales	Géographie	0.0482732318341732	8	2.0
Aforo	Histoire	0.3819381892681122	9	1.0
Aforo	Galerie	0.046363480389118195	6	2.0
Agencias	Notes et références	0.04708071053028107	8	1.0
Agencias	Biographie	0.030109386891126633	7	2.0
Agricultura	Agriculture	0.9970805048942566	8	1.0
Agricultura	Économie	0.955291748046875	10	2.0
Agricultura	Démographie	0.8775762319564819	6	3.0
Agricultura	Géographie	0.4927079975605011	18	4.0
Agricultura	Notes et références	0.04481704905629158	26	5.0
Alcaldes	Démographie	0.32281917333602905	8	1.0
Alcaldes	Économie	0.10446900874376297	23	2.0
Alcaldes	Histoire	0.045776959508657455	35	3.0
Alcaldes	Toponymie	0.02436997927725315	6	4.0
Alcaldes	Notes et références	0.02392454817891121	12	5.0
Alcaldía	Économie	0.09068664163351059	8	1.0
Alcaldía	Démographie	0.07618586719036102	7	2.0
Alcaldía	Histoire	0.05221524462103844	11	3.0
Alcaldía	Notes et références	0.048648152500391006	6	4.0
Alcaldía	Géographie	0.01403050683438778	10	5.0
Aldeas	Géographie	0.02100813202559948	10	1.0
Alemania	Allemagne	0.9930734038352966	8	1.0
Alemania	Belgique	0.7551054358482361	7	2.0
Alemania	Suisse	0.6774229407310486	7	3.0
Alemania	France	0.2555811107158661	8	4.0
Alemania	Notes et références	0.014969877898693085	9	5.0
Alfabeto	Alphabet	0.9960770010948181	13	1.0
Alfabeto	Écriture	0.6198310256004333	9	2.0
Alfabeto	Grammaire	0.44766557216644287	12	3.0
Alfabeto	Histoire	0.04567454010248184	10	4.0
Alfabeto	Classification	0.03886447846889496	7	5.0
Algoritmo	Algorithme	0.9893271923065186	14	1.0
Algoritmo	Historique	0.771038830280304	8	2.0
Algoritmo	Notes et références	0.47495731711387634	27	3.0
Algoritmo	Exemple	0.3924315273761749	8	4.0
Algoritmo	Applications	0.1580631285905838	6	5.0
Algoritmos	Notes et références	0.0642753466963768	12	1.0
Algunas de sus obras	Biographie	0.024303384125232697	25	1.0
Algunas especies	Principales espèces	0.9911150932312012	7	1.0
Algunas especies	Liste des espèces	0.9825405478477478	9	2.0
Algunas especies	Liste d'espèces	0.9186791181564331	23	3.0
Algunas especies	Description	0.06640342622995377	10	4.0
Algunas especies	Étymologie	0.04998777061700821	8	5.0
Algunas especies aceptadas	Liste d'espèces	0.8162310123443604	11	1.0
Algunas imágenes	Économie	0.11015540361404419	6	1.0
Algunas imágenes	Histoire	0.04835116118192673	9	2.0
Algunas imágenes	Géographie	0.029014570638537407	8	3.0
Algunas obras	Œuvres	0.9887070655822754	21	1.0
Algunas obras	Quelques œuvres	0.9877501130104065	6	2.0
Algunas obras	Œuvre	0.9632458090782166	7	3.0
Algunas obras	Bibliographie	0.8652064204216003	25	4.0
Algunas obras	Biographie	0.2771952152252197	66	5.0
Algunas publicaciones	Publications	0.9900915622711182	245	1.0
Algunas publicaciones	Quelques publications	0.9849562048912048	85	2.0
Algunas publicaciones	Œuvres	0.9832226634025574	90	3.0
Algunas publicaciones	Liste partielle des publications	0.9817230105400085	103	4.0
Algunas publicaciones	Ouvrages	0.9404323101043701	26	5.0
Aliados	Notes et références	0.024952135980129242	9	1.0
Alianzas	Histoire	0.054800212383270264	6	1.0
Alias	Discographie	0.11427517980337143	12	1.0
Alias	Biographie	0.04602956771850586	13	2.0
Alimentación	Alimentation	0.9950726628303528	176	1.0
Alimentación	Maintenance en captivité	0.8463301658630371	15	2.0
Alimentación	Écologie et comportement	0.8401814103126526	35	3.0
Alimentación	Comportement	0.7490465641021729	135	4.0
Alimentación	Régime alimentaire	0.7437671422958374	16	5.0
Almacenamiento	Notes et références	0.07479232549667358	11	1.0
Alojamiento	Histoire	0.07556790113449097	11	1.0
Alrededor de la película	Distribution	0.36687031388282776	8	1.0
Alrededor de la película	Fiche technique	0.16873888671398163	8	2.0
Alrededor del mundo	Géographie	0.5622537732124329	13	1.0
Alrededor del mundo	Références	0.012642757967114449	8	2.0
Alrededores	À proximité	0.9938839077949524	9	1.0
Alrededores	Services aux voyageurs	0.564133882522583	8	2.0
Alrededores	Géographie	0.1345365047454834	10	3.0
Alrededores	Situation	0.09251215308904648	6	4.0
Alrededores	Histoire	0.09155150502920151	27	5.0
Alternativas	Alternatives	0.995404839515686	6	1.0
Alternativas	Notes et références	0.06389713287353516	24	2.0
Alternativas	Histoire	0.045197345316410065	8	3.0
Alternativas	Historique	0.04226745665073395	11	4.0
Altura	Toponymie	0.10052603483200073	9	1.0
Altura	Histoire	0.09486821293830872	10	2.0
Altura	Géographie	0.08510648459196091	11	3.0
Altura	Notes et références	0.03994711488485336	11	4.0
Alumnado	Histoire	0.15982353687286377	7	1.0
Alumnado	Notes et références	0.02454947493970394	8	2.0
Alumnos	Élèves	0.9963586926460266	9	1.0
Alumnos	Biographie	0.517698347568512	19	2.0
Alumnos	Histoire	0.16940003633499146	11	3.0
Alumnos	Œuvres	0.12556719779968262	6	4.0
Alumnos	Bibliographie	0.02407410740852356	8	5.0
Alumnos célebres	Histoire	0.04795665666460991	6	1.0
Alumnos célebres	Notes et références	0.021742084994912148	6	2.0
Alumnos destacados	Biographie	0.6663917303085327	7	1.0
Alumnos destacados	Histoire	0.3073083460330963	14	2.0
Alumnos destacados	Notes et références	0.03337375447154045	13	3.0
Alumnos notables	Histoire	0.13304251432418823	22	1.0
Alumnos notables	Voir aussi	0.08283426612615585	7	2.0
Alumnos notables	Historique	0.045499686151742935	7	3.0
Alumnos notables	Notes et références	0.039289068430662155	24	4.0
Alusiones	Synopsis	0.06044250354170799	6	1.0
Ambientación	Système de jeu	0.774720311164856	15	1.0
Ambientación	Synopsis	0.5916487574577332	11	2.0
Ambientación	Personnages	0.2812899947166443	6	3.0
Ambientación	Résumé	0.2524876594543457	6	4.0
Ambientación	Fiche technique	0.1355685591697693	6	5.0
Ambiente	Références	0.06551609188318253	12	1.0
Ambiente	Notes et références	0.06398235261440277	40	2.0
Ambiente	Voir aussi	0.06327367573976517	9	3.0
Ambiente	Galerie	0.06221740320324898	7	4.0
Ambiente	Étymologie	0.05962870270013809	9	5.0
Ambiente de formación	Historique de la description et appellations	0.621664822101593	16	1.0
Ambiente de formación	Caractéristiques physico-chimiques	0.2963021695613861	16	2.0
Ambiente de formación	Gîtes et gisements	0.20476002991199493	17	3.0
Ambiente de formación	Exploitation des gisements	0.16011324524879456	7	4.0
Ambiente de formación	Cristallochimie	0.12286576628684998	10	5.0
Amenazas	Menaces	0.9914552569389343	16	1.0
Amenazas	Distribution	0.4215749502182007	10	2.0
Amenazas	Éthologie	0.41281723976135254	6	3.0
Amenazas	Écologie et comportement	0.15974634885787964	8	4.0
Amenazas	Comportement	0.1575784981250763	24	5.0
Amenazas y conservación	Voir aussi	0.1600847989320755	6	1.0
Amenazas y conservación	Description	0.032627612352371216	7	2.0
American Idol	Discographie	0.08500077575445175	6	1.0
Ampliaciones	Notes et références	0.06329633295536041	8	1.0
Ampliación	Compagnies aériennes et destinations	0.0977260172367096	6	1.0
Ampliación	Histoire	0.052815452218055725	16	2.0
Ampliación	Situation	0.05059551075100899	10	3.0
Ampliación	Notes et références	0.04808034747838974	13	4.0
América	Amérique	0.9974328875541687	62	1.0
América	Afrique	0.8509888648986816	63	2.0
América	Asie	0.7344373464584351	67	3.0
América	Europe	0.5014278292655945	68	4.0
América	Organisations internationales	0.3725305199623108	52	5.0
Anatomía	Anatomie	0.9863579869270325	23	1.0
Anatomía	Physiologie	0.8199967741966248	7	2.0
Anatomía	Classification	0.5771344304084778	13	3.0
Anatomía	Description	0.5383543372154236	66	4.0
Anatomía	Morphologie	0.4672192633152008	8	5.0
Anatomía patológica	Épidémiologie	0.8260840177536011	20	1.0
Anatomía patológica	Diagnostic	0.7047251462936401	18	2.0
Anatomía patológica	Symptômes	0.6360679268836975	8	3.0
Anatomía patológica	Traitement	0.21760109066963196	24	4.0
Anatomía patológica	Causes	0.05959349870681763	11	5.0
Anatomía y fisiología	Description	0.13584794104099274	11	1.0
Anatomía y fisiología	Notes et références	0.017463909462094307	11	2.0
Ancestors	Ascendance	0.6768698692321777	9	1.0
Ancestors	Notes et références	0.6204546689987183	10	2.0
Ancestors	Voir aussi	0.43294423818588257	6	3.0
Ancestors	Biographie	0.25271692872047424	14	4.0
Ancestros	Ascendance	0.9939913153648376	297	1.0
Ancestros	Ancêtres	0.9816996455192566	23	2.0
Ancestros	Généalogie	0.9436599016189575	100	3.0
Ancestros	Famille	0.9434758424758911	324	4.0
Ancestros	Biographie	0.6838555335998535	1106	5.0
Ancestry	Ascendance	0.9915215969085693	14	1.0
Ancestry	Notes et références	0.8782521486282349	16	2.0
Ancestry	Descendance	0.8263654708862305	11	3.0
Ancestry	Références	0.24065351486206055	9	4.0
Ancestry	Famille	0.12764038145542145	8	5.0
Anexos	Annexes	0.9823529124259949	7	1.0
Anexos	Bibliographie	0.7514564394950867	8	2.0
Anexos	Notes et références	0.7103571891784668	35	3.0
Anexos	Palmarès	0.060966115444898605	9	4.0
Anexos	Histoire	0.034662116318941116	20	5.0
