secFrom	langTo	prob	isTranslation
Distribution	Distribution	0.9941962957382202	True
Distribution	Distribution and habitat	0.9894127249717712	False
Distribution	Cast	0.9551712274551392	False
Distribution	Production	0.9521719217300415	False
Distribution	Roles	0.836557149887085	False
Distribution	Synopsis	0.8145904541015625	False
Distribution	Plot	0.808670163154602	False
Distribution	Characters	0.806651771068573	False
Distribution	Main cast	0.7739627957344055	False
Distribution	Plot summary	0.6748501658439636	False
Synopsis	Synopsis	0.9958492517471313	True
Synopsis	Plot	0.9844663143157959	False
Synopsis	Plot synopsis	0.9214232563972473	False
Synopsis	Plot summary	0.9198234677314758	False
Synopsis	Premise	0.9073367714881897	False
Synopsis	Overview	0.8734138607978821	False
Synopsis	Story	0.8624070882797241	False
Synopsis	Series overview	0.7969966530799866	False
Synopsis	Cast	0.6787763237953186	False
Synopsis	Setting	0.6161267161369324	False
Sources	References	0.9992539286613464	False
Sources	Sources	0.998857855796814	True
Sources	Notes	0.9901838898658752	False
Sources	Notes and references	0.9825636744499207	False
Sources	Footnotes	0.9794880747795105	False
Sources	Further reading	0.9640305042266846	False
Sources	External links	0.9434187412261963	False
Sources	Bibliography	0.9335306882858276	False
Sources	Other sources	0.9226007461547852	False
Sources	Citations	0.8819252848625183	False
Démographie	Demography	0.9958639144897461	True
Démographie	Demographics	0.9952747821807861	False
Démographie	Population	0.989144504070282	False
Démographie	Historical population	0.9429482221603394	False
Démographie	Geography	0.605619490146637	False
Démographie	Ethnic groups	0.5644437074661255	False
Démographie	Economy	0.45267200469970703	False
Démographie	Administrative division	0.4374869167804718	False
Démographie	Departments	0.4031699001789093	False
Démographie	Subdivisions	0.36126211285591125	False
Articles connexes	References	0.9908677339553833	False
Articles connexes	See also	0.9801771640777588	True
Articles connexes	Notes	0.9435452818870544	False
Articles connexes	External links	0.8295820355415344	False
Articles connexes	Further reading	0.7407768368721008	False
Articles connexes	Notes and references	0.6463444828987122	False
Articles connexes	Bibliography	0.6202964782714844	False
Articles connexes	Sources	0.5398316979408264	False
Articles connexes	References and sources	0.3827641010284424	False
Articles connexes	Footnotes	0.3592485785484314	False
Carrière	Career	0.9979172348976135	True
Carrière	Club career	0.9932554960250854	False
Carrière	Professional career	0.9926082491874695	False
Carrière	Playing career	0.9913005232810974	False
Carrière	Career statistics	0.9781815409660339	False
Carrière	Boxing career	0.9625139236450195	False
Carrière	International career	0.9512386918067932	False
Carrière	Football career	0.9390521049499512	False
Carrière	Biography	0.9353684782981873	False
Carrière	Coaching career	0.934552013874054	False
Filmographie	Filmography	0.9974316954612732	True
Filmographie	Selected filmography	0.9929838180541992	False
Filmographie	Partial filmography	0.9833246469497681	False
Filmographie	Career	0.908588707447052	False
Filmographie	Films	0.8796350359916687	False
Filmographie	Biography	0.8616862893104553	False
Filmographie	Select filmography	0.8486811518669128	False
Filmographie	Film	0.8374674916267395	False
Filmographie	Film career	0.8151677250862122	False
Filmographie	Filmography as director	0.7848663330078125	False
Toponymie	Toponymy	0.9970657229423523	True
Toponymie	Etymology	0.9911017417907715	False
Toponymie	Name	0.9508407711982727	False
Toponymie	Toponym	0.90376877784729	False
Toponymie	Places	0.8740130662918091	False
Toponymie	Origin of the name	0.7292395830154419	False
Toponymie	Origin of name	0.5692847371101379	False
Toponymie	Geography	0.5408069491386414	False
Toponymie	Naming	0.431761771440506	False
Toponymie	Names	0.38148555159568787	False
Politique et administration	Administration	0.9965885877609253	False
Politique et administration	Politics	0.968592643737793	False
Politique et administration	Government and politics	0.9411629438400269	True
Politique et administration	Government	0.9243813157081604	False
Politique et administration	Politics and administration	0.9116945266723633	False
Politique et administration	Governance	0.598927915096283	False
Politique et administration	Economy	0.5752363801002502	False
Politique et administration	Politics and Administration	0.5123503804206848	False
Politique et administration	Mayors	0.4256964325904846	False
Politique et administration	Government and administration	0.3792159855365753	False
Économie	Economy	0.9977201819419861	True
Économie	Industry	0.9710685610771179	False
Économie	Tourism	0.9097414016723633	False
Économie	Economics	0.8523007035255432	False
Économie	Transportation	0.6691998839378357	False
Économie	Economy and infrastructure	0.6586071848869324	False
Économie	Agriculture	0.6546869277954102	False
Économie	Geography	0.6239901781082153	False
Économie	Demography	0.6182769536972046	False
Économie	Transport	0.5812241435050964	False
Œuvres	Works	0.9974556565284729	True
Œuvres	Selected works	0.9857785701751709	False
Œuvres	Compositions	0.9692124128341675	False
Œuvres	Writings	0.9673058390617371	False
Œuvres	Published works	0.9637113213539124	False
Œuvres	Literary works	0.948051929473877	False
Œuvres	List of works	0.947422444820404	False
Œuvres	Books	0.91344153881073	False
Œuvres	Publications	0.9090828895568848	False
Œuvres	Selected publications	0.9003133177757263	False
Notes	Notes	0.9968836903572083	True
Notes	References	0.9908711314201355	False
Notes	Notes and references	0.9852719306945801	False
Notes	Footnotes	0.9836021661758423	False
Notes	Further reading	0.9682825207710266	False
Notes	Sources	0.9486305117607117	False
Notes	External links	0.7945610284805298	False
Notes	Bibliography	0.7867825031280518	False
Notes	See also	0.7555643916130066	False
Notes	Citations	0.4487282335758209	False
Discographie	Discography	0.9979729056358337	True
Discographie	Selected discography	0.9902510643005371	False
Discographie	Recordings	0.9737421870231628	False
Discographie	Albums	0.9082971215248108	False
Discographie	Partial discography	0.8831104636192322	False
Discographie	Solo discography	0.8064980506896973	False
Discographie	Select discography	0.7994420528411865	False
Discographie	Biography	0.741205096244812	False
Discographie	Filmography	0.6721332669258118	False
Discographie	Singles	0.6524296998977661	False
Répartition	Distribution	0.987356424331665	True
Répartition	Distribution and habitat	0.9776221513748169	False
Répartition	Geographic range	0.9762107133865356	False
Répartition	Habitat	0.9413466453552246	False
Répartition	Range and habitat	0.9335649013519287	False
Répartition	Population	0.9124305248260498	False
Répartition	Habitat and distribution	0.9051336050033569	False
Répartition	Habitat and range	0.8863938450813293	False
Répartition	Geographic distribution	0.8786863088607788	False
Répartition	Geographic range and habitat	0.8460526466369629	False
Étymologie	Etymology	0.9981398582458496	True
Étymologie	Name	0.9514397382736206	False
Étymologie	Toponymy	0.8440755605697632	False
Étymologie	Naming	0.6582338213920593	False
Étymologie	Taxonomy and etymology	0.6537871956825256	False
Étymologie	Names	0.46580997109413147	False
Étymologie	History and etymology	0.445112407207489	False
Étymologie	Discovery and naming	0.4351326823234558	False
Étymologie	Geography	0.4077908992767334	False
Étymologie	Church	0.2989387512207031	False
Administration	Administration	0.990969717502594	True
Administration	Administrative divisions	0.9325496554374695	False
Administration	Geography	0.8764603137969971	False
Administration	Government	0.764836847782135	False
Administration	Governance	0.7460604906082153	False
Administration	Politics	0.678246796131134	False
Administration	Administrative subdivisions	0.6634854674339294	False
Administration	Municipalities	0.6477694511413574	False
Administration	Subdivisions	0.6468992829322815	False
Administration	Local administration	0.5195200443267822	False
Statistiques	Career statistics	0.9892673492431641	False
Statistiques	Statistics	0.9791765213012695	True
Statistiques	Club statistics	0.9370980858802795	False
Statistiques	Season statistics	0.9247473478317261	False
Statistiques	Playing career	0.9216209053993225	False
Statistiques	Standings	0.8633057475090027	False
Statistiques	Managerial statistics	0.8526499271392822	False
Statistiques	Top goalscorers	0.8407473564147949	False
Statistiques	NBA career statistics	0.8202056884765625	False
Statistiques	Top scorers	0.7465682625770569	False
Distinctions	Awards and nominations	0.9925081133842468	False
Distinctions	Awards	0.9918777942657471	True
Distinctions	Distinctions	0.9836624264717102	False
Distinctions	Awards and honors	0.9803422093391418	False
Distinctions	Honours and awards	0.9695554375648499	False
Distinctions	Accolades	0.9629788398742676	False
Distinctions	Awards and honours	0.9613584280014038	False
Distinctions	Honors	0.9606612920761108	False
Distinctions	Recognition	0.9604156017303467	False
Distinctions	Awards and recognition	0.9591336846351624	False
Publications	Publications	0.9987144470214844	True
Publications	Selected publications	0.9941232800483704	False
Publications	Published works	0.9896888732910156	False
Publications	Books	0.9751091003417969	False
Publications	Works	0.9709553718566895	False
Publications	Writings	0.9640759229660034	False
Publications	Bibliography	0.9598047137260437	False
Publications	Selected bibliography	0.939475417137146	False
Publications	Selected works	0.9385255575180054	False
Publications	Publication	0.9381698369979858	False
Galerie	Gallery	0.9989029169082642	True
Galerie	Image gallery	0.9687304496765137	False
Galerie	Photo gallery	0.9614865779876709	False
Galerie	Selected paintings	0.8086476922035217	False
Galerie	Images	0.7638667821884155	False
Galerie	Additional images	0.7096028327941895	False
Galerie	References	0.63572096824646	False
Galerie	Species	0.6304721832275391	False
Galerie	See also	0.6110831499099731	False
Galerie	Plot	0.520592212677002	False
Lieux et monuments	Places of interest	0.9893627762794495	False
Lieux et monuments	Places and monuments	0.9882789850234985	False
Lieux et monuments	Monuments	0.9851973652839661	False
Lieux et monuments	Sights	0.9526112675666809	False
Lieux et monuments	Landmarks	0.8478828072547913	True
Lieux et monuments	Culture and heritage	0.8349201679229736	False
Lieux et monuments	Main sights	0.8120021820068359	False
Lieux et monuments	Notable people linked to the commune	0.642091691493988	False
Lieux et monuments	Points of interest	0.5463851690292358	False
Lieux et monuments	Image gallery	0.5250954627990723	False
Résultats	Results	0.996366024017334	True
Résultats	Medalists	0.916192889213562	False
Résultats	Medal summary	0.9059605002403259	False
Résultats	Result	0.8769981861114502	False
Résultats	Standings	0.8735281825065613	False
Résultats	Final	0.8671367168426514	False
Résultats	Seeds	0.8654571771621704	False
Résultats	Men's results	0.8642261028289795	False
Résultats	Opinion polls	0.8594459295272827	False
Résultats	Women's results	0.8521019816398621	False
Localisation	Location	0.9945093989372253	True
Localisation	Geography	0.9209923148155212	False
Localisation	Locations	0.8855965733528137	False
Localisation	Distribution	0.7937827706336975	False
Localisation	Administration	0.6998379826545715	False
Localisation	Site	0.6735337972640991	False
Localisation	Extent	0.6424924731254578	False
Localisation	Description	0.6097214221954346	False
Localisation	Species	0.6030258536338806	False
Localisation	Distribution and habitat	0.43103107810020447	False
Événements	Events	0.9970189332962036	True
Événements	Events	0.9970189332962036	True
Événements	Events and trends	0.8355410099029541	False
Événements	Notable events	0.6741345524787903	False
Événements	Major events	0.6280713677406311	False
Événements	Other events	0.3062402307987213	False
Événements	History	0.28293827176094055	False
Événements	Concerts	0.21213211119174957	False
Événements	Tourism	0.15045994520187378	False
Événements	1990 FIFA World Cup	0.12156680971384048	False
Culture locale et patrimoine	Places of interest	0.9625536799430847	False
Culture locale et patrimoine	Notable people linked to the commune	0.961763858795166	False
Culture locale et patrimoine	Sites and monuments	0.9584264159202576	False
Culture locale et patrimoine	Culture and heritage	0.918734073638916	False
Culture locale et patrimoine	Sites of interest	0.8856279850006104	False
Culture locale et patrimoine	Places and monuments	0.8805339932441711	False
Culture locale et patrimoine	Personalities	0.8502594828605652	False
Culture locale et patrimoine	Culture	0.849583625793457	False
Culture locale et patrimoine	Notable people	0.8355050683021545	False
Culture locale et patrimoine	Sites and Monuments	0.7975439429283142	False
Résumé	Plot summary	0.9908485412597656	False
Résumé	Summary	0.9853874444961548	True
Résumé	Synopsis	0.9801009893417358	False
Résumé	Plot	0.9785580039024353	False
Résumé	Plot synopsis	0.9417868852615356	False
Résumé	Plot introduction	0.9256259202957153	False
Résumé	Characters	0.9097530245780945	False
Résumé	Story	0.8583919405937195	False
Résumé	Overview	0.7918832898139954	False
Résumé	Content	0.7542514801025391	False
Présentation	Presentation	0.9927780032157898	True
Présentation	Track listing	0.9527295231819153	False
Présentation	Overview	0.9201141595840454	False
Présentation	History	0.8751201033592224	False
Présentation	Introduction	0.8725804686546326	False
Présentation	Location	0.8154965043067932	False
Présentation	Background	0.8125002980232239	False
Présentation	Description	0.7890715003013611	False
Présentation	Route	0.6939118504524231	False
Présentation	Pre-race favourites	0.6084736585617065	False
Composition	Composition	0.9967220425605774	True
Composition	Current composition	0.9684495329856873	False
Composition	Organization	0.880337655544281	False
Composition	Components	0.8731394410133362	False
Composition	Track listing	0.844318151473999	False
Composition	Formation	0.8440034985542297	False
Composition	Members	0.8288581371307373	False
Composition	Singles	0.8197298049926758	False
Composition	Membership	0.7995796203613281	False
Composition	Geography	0.7972140908241272	False
Caractéristiques	Characteristics	0.997300922870636	True
Caractéristiques	Features	0.9813393950462341	False
Caractéristiques	Specifications	0.9231131672859192	False
Caractéristiques	Description and characteristics	0.8258543610572815	False
Caractéristiques	Variants	0.8186808228492737	False
Caractéristiques	In wrestling	0.8117853999137878	False
Caractéristiques	Description	0.7978693842887878	False
Caractéristiques	Physical characteristics	0.7944369316101074	False
Caractéristiques	Design	0.6145090460777283	False
Caractéristiques	Stations	0.5498700737953186	False
Population et société	Population	0.9794193506240845	False
Population et société	Demography	0.9352841973304749	False
Population et société	Population and society	0.9133772253990173	True
Population et société	Notable people linked to the commune	0.8756628036499023	False
Population et société	Demographics	0.82899409532547	False
Population et société	Facilities	0.7518271207809448	False
Population et société	Education	0.5684029459953308	False
Population et société	Famous residents	0.5403203964233398	False
Population et société	Economy	0.4105754494667053	False
Population et société	Sport	0.35798317193984985	False
Patronyme	Surname	0.9965494871139526	True
Patronyme	People with the surname	0.9921225905418396	False
Patronyme	People	0.9446155428886414	False
Patronyme	Persons	0.8766246438026428	False
Patronyme	Name	0.44919562339782715	False
Patronyme	Names	0.2804466784000397	False
Patronyme	See also	0.09701438248157501	False
Patronyme	Other	0.08142419904470444	False
Patronyme	Other uses	0.07362182438373566	False
Patronyme	Fictional characters	0.06883842498064041	False
Décès	Deaths	0.9923093318939209	True
Décès	Death	0.9609585404396057	True
Décès	Later life	0.4897838234901428	False
Décès	References	0.4739929735660553	False
Décès	Later years and death	0.26124903559684753	False
Décès	Notes	0.1881420612335205	False
Décès	See also	0.17266327142715454	False
Décès	Births	0.14981532096862793	False
Décès	Further reading	0.11782647669315338	False
Décès	Death and burial	0.08343490213155746	False
Récompenses	Awards	0.9978747367858887	True
Récompenses	Awards and nominations	0.9892426133155823	False
Récompenses	Accolades	0.9822935461997986	False
Récompenses	Awards and honors	0.97160404920578	False
Récompenses	Honors	0.9685384035110474	False
Récompenses	Awards and recognition	0.9484442472457886	False
Récompenses	Awards and honours	0.9484442472457886	False
Récompenses	Honours	0.9159845113754272	False
Récompenses	Recognition	0.9107005000114441	False
Récompenses	Honours and awards	0.9055180549621582	False
Œuvre	Works	0.9973034858703613	False
Œuvre	Work	0.9851490259170532	True
Œuvre	Writings	0.9630667567253113	False
Œuvre	Selected works	0.936053991317749	False
Œuvre	Published works	0.9214543700218201	False
Œuvre	List of works	0.8948850035667419	False
Œuvre	Compositions	0.8640120029449463	False
Œuvre	Major works	0.7566799521446228	False
Œuvre	Art	0.7456020712852478	False
Œuvre	Oeuvre	0.692868709564209	False
Naissances	Births	0.994458794593811	True
Naissances	Deaths	0.16351918876171112	False
Naissances	Events	0.046877894550561905	False
Naissances	Holidays and observances	0.04592857509851456	False
Naissances	References	0.04063597694039345	False
Naissances	Notable people	0.0261697955429554	False
Naissances	See also	0.01779681071639061	False
Naissances	Further reading	0.007448179181665182	False
Naissances	External links	0.005930633284151554	False
Naissances	Media	0.005145204719156027	False
Architecture	Architecture	0.9969229102134705	True
Architecture	Art and architecture	0.9615798592567444	False
Architecture	Design	0.92256098985672	False
Architecture	Building	0.8729512691497803	False
Architecture	Interior	0.7581942677497864	False
Architecture	Buildings	0.7535584568977356	False
Architecture	Architecture and design	0.747836172580719	False
Architecture	Architecture and art	0.7412243485450745	False
Architecture	Description	0.7317908406257629	False
Architecture	Structure	0.7184864282608032	False
Production	Production	0.9978488683700562	True
Production	Production notes	0.952096164226532	False
Production	Products	0.9350739121437073	False
Production	Development and production	0.9128702878952026	False
Production	Production history	0.8367791175842285	False
Production	Background and production	0.7962105870246887	False
Production	Filming	0.7385113835334778	False
Production	Cast	0.7320107817649841	False
Production	Development	0.7136275172233582	False
Production	Production and release	0.7029497027397156	False
Culture	Culture	0.993675172328949	True
Culture	Cultivation	0.9601448774337769	False
Culture	In popular culture	0.9540848731994629	False
Culture	Popular culture	0.9386609196662903	False
Culture	Tourism	0.9134594798088074	False
Culture	Arts and culture	0.8547002673149109	False
Culture	Main sights	0.807253360748291	False
Culture	Festivals	0.6722502708435059	False
Culture	In culture	0.6628162860870361	False
Culture	Economy	0.5844603180885315	False
Contexte	Background	0.992797315120697	False
Contexte	Context	0.9890484809875488	True
Contexte	Historical context	0.917761504650116	False
Contexte	Overview	0.8971961140632629	False
Contexte	Origins	0.845098614692688	False
Contexte	Prelude	0.8298864364624023	False
Contexte	History	0.7178239226341248	False
Contexte	Event	0.5936949253082275	False
Contexte	Production	0.5757100582122803	False
Contexte	Opinion polling	0.5405378937721252	False
Référence	References	0.998508632183075	True
Référence	Notes	0.9766753315925598	False
Référence	Footnotes	0.9758375287055969	False
Référence	Further reading	0.9729554653167725	False
Référence	Sources	0.9441869258880615	False
Référence	Bibliography	0.927026093006134	False
Référence	External links	0.8619655966758728	False
Référence	See also	0.8177917003631592	False
Référence	Notes and references	0.691893994808197	False
Référence	Gallery	0.3142857253551483	False
Système de jeu	Gameplay	0.9926257729530334	True
Système de jeu	Story	0.8056902289390564	False
Système de jeu	References	0.640566885471344	False
Système de jeu	Summary	0.6377228498458862	False
Système de jeu	Features	0.6248960494995117	False
Système de jeu	Description	0.6238858103752136	False
Système de jeu	Development	0.6104136109352112	False
Système de jeu	Games	0.5793666243553162	False
Système de jeu	Plot	0.5595222115516663	False
Système de jeu	Regional differences	0.5060873627662659	False
Population	Population	0.9968170523643494	True
Population	Demography	0.9741246104240417	False
Population	Demographics	0.9631192684173584	False
Population	Population and demographics	0.8505015969276428	False
Population	Historical population	0.8478241562843323	False
Population	Population trends	0.7137401700019836	False
Population	Population and Demographics	0.6924211382865906	False
Population	Subdivisions	0.6754140853881836	False
Population	Inhabitants	0.5458927750587463	False
Population	People	0.5198628902435303	False
Pour approfondir	See also	0.992617666721344	False
Pour approfondir	Notes	0.9605998396873474	False
Pour approfondir	Further reading	0.9307881593704224	True
Pour approfondir	References	0.9231452345848083	False
Pour approfondir	Bibliography	0.6098348498344421	False
Pour approfondir	External links	0.23904575407505035	False
Pour approfondir	Sources	0.18468856811523438	False
Pour approfondir	Places of interest	0.17389866709709167	False
Pour approfondir	Works	0.13457627594470978	False
Pour approfondir	Notable people linked to the commune	0.10651657730340958	False
Compétition	Teams	0.9772966504096985	False
Compétition	League table	0.9772747755050659	False
Compétition	Competition	0.9743476510047913	True
Compétition	Results	0.9544293284416199	False
Compétition	Play-offs	0.9273869395256042	False
Compétition	First stage	0.9226315021514893	False
Compétition	Standings	0.9127067923545837	False
Compétition	Season statistics	0.9039111137390137	False
Compétition	Semi-finals	0.885373055934906	False
Compétition	Final round	0.874118983745575	False
Situation	Situation	0.9816323518753052	False
Situation	Location	0.9791810512542725	True
Situation	Geography	0.9298291206359863	False
Situation	Background	0.6165373921394348	False
Situation	Station layout	0.584069550037384	False
Situation	Gallery	0.5426687002182007	False
Situation	Area	0.4521593153476715	False
Situation	Prelude	0.425260990858078	False
Situation	Characteristics	0.40520694851875305	False
Situation	Opposing forces	0.3129863440990448	False
Personnalités	Notable people	0.9872153997421265	False
Personnalités	Famous people	0.9785649180412292	False
Personnalités	Personalities	0.9785359501838684	False
Personnalités	Notable residents	0.9519971013069153	False
Personnalités	People	0.9399803876876831	True
Personnalités	Famous residents	0.8734201192855835	False
Personnalités	Notable natives	0.7666596174240112	False
Personnalités	Notable citizens	0.722791850566864	False
Personnalités	Notable persons	0.6575617790222168	False
Personnalités	Natives	0.6547545194625854	False
Théâtre	Theatre	0.9945195317268372	True
Théâtre	Theater	0.9894858598709106	False
Théâtre	Stage	0.8642975687980652	False
Théâtre	Theatre credits	0.8541334867477417	False
Théâtre	Stage productions	0.8025307059288025	False
Théâtre	Stage credits	0.2769601345062256	False
Théâtre	Cinema	0.2195909321308136	False
Théâtre	Theatrical work	0.1996891051530838	False
Théâtre	Books	0.16080264747142792	False
Théâtre	Theatre roles	0.12813229858875275	False
Organisation	Organisation	0.997517466545105	True
Organisation	Organization	0.9974117875099182	True
Organisation	Organizational structure	0.976444661617279	False
Organisation	Administration	0.8571560978889465	False
Organisation	Participating nations	0.8501885533332825	False
Organisation	Commanders	0.8352581858634949	False
Organisation	Structure	0.8260189890861511	False
Organisation	Leadership	0.8178792595863342	False
Organisation	Venues	0.8166611790657043	False
Organisation	Composition	0.7939799427986145	False
Épisodes	Episodes	0.9917312264442444	True
Épisodes	List of episodes	0.9633743166923523	False
Épisodes	Cast and characters	0.883668065071106	False
Épisodes	Episode list	0.8562590479850769	False
Épisodes	Cast	0.8476870059967041	False
Épisodes	Video games	0.6411721110343933	False
Épisodes	Series overview	0.6287104487419128	False
Épisodes	Production	0.5617421269416809	False
Épisodes	Broadcast	0.5401673913002014	False
Épisodes	Nielsen ratings	0.4878935217857361	False
Titres	Titles	0.9933683276176453	True
Titres	Track listing	0.990281343460083	False
Titres	Titles and styles	0.9711520075798035	False
Titres	Singles	0.9667817950248718	False
Titres	References	0.9462184906005859	False
Titres	Personnel	0.9461691379547119	False
Titres	Track listings	0.9178423285484314	False
Titres	Songs	0.8654627799987793	False
Titres	Music	0.7689351439476013	False
Titres	Honours	0.7139702439308167	False
Membres	Members	0.9982452392578125	True
Membres	Band members	0.9962523579597473	False
Membres	Membership	0.9891619682312012	False
Membres	Former members	0.9829168915748596	False
Membres	Current members	0.9793053269386292	False
Membres	Gallery	0.8395882844924927	False
Membres	Lineup	0.8173272609710693	False
Membres	Personnel	0.79459547996521	False
Membres	Meetings	0.6428901553153992	False
Membres	Member associations	0.5898626446723938	False
Origine du nom	Origin of the name	0.9977462887763977	True
Origine du nom	Origin of name	0.99700528383255	False
Origine du nom	Name	0.9939087629318237	False
Origine du nom	Etymology	0.9893372058868408	False
Origine du nom	Names	0.9541758298873901	False
Origine du nom	Naming	0.9459289908409119	False
Origine du nom	Origin	0.921293318271637	False
Origine du nom	Origins	0.40877896547317505	False
Origine du nom	Climate	0.33463773131370544	False
Origine du nom	See also	0.33021068572998047	False
Personnages	Characters	0.9965568780899048	True
Personnages	Plot	0.9569846987724304	False
Personnages	Cast and characters	0.9536870121955872	False
Personnages	Roles	0.9312081336975098	False
Personnages	Main characters	0.9132338166236877	False
Personnages	Cast	0.9122560620307922	False
Personnages	Story	0.9058129787445068	False
Personnages	Premise	0.8892263770103455	False
Personnages	Voice cast	0.8736478686332703	False
Personnages	List of characters	0.8435930013656616	False
Vie privée	Personal life	0.997000515460968	False
Vie privée	Private life	0.9820107817649841	True
Vie privée	Personal	0.9287546873092651	False
Vie privée	Personal life and death	0.904675304889679	False
Vie privée	Family	0.8490944504737854	False
Vie privée	Early life	0.8202033638954163	False
Vie privée	Personal Life	0.819678783416748	False
Vie privée	Life	0.7635661959648132	False
Vie privée	Family life	0.7337178587913513	False
Vie privée	Later life	0.7153725028038025	False
Fêtes, foires	Festivals	0.9523892998695374	True
Fêtes, foires	See also	0.8479346036911011	False
Fêtes, foires	Geography	0.809695303440094	False
Fêtes, foires	Culture	0.6991093754768372	False
